mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
93	89	535/2	545/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	785									144		
93	89	265	270	0.0		0	0	Dynamic	3/4	3	1	0					sf								145		
93	89	265	270	0.0		0	0	Spanner	3/4	3	1	0													145		
93	89	265	270	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	786									145		
93	89	531/2	541/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	787									145		
93	89	266	271	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	788									145		
93	89	533/2	543/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	789									145		
93	89	267	272	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	790									145		
93	89	535/2	545/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	791									145		
93	89	266	271	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	792											
93	89	267	272	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	793											
94	90	268	273	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	794									147		
94	90	537/2	547/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	795									147		
94	90	269	274	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	796									147		
94	90	539/2	549/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	797									147		
94	90	270	275	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	798									147		
94	90	541/2	551/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	799											
94	90	268	273	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	800											
94	90	539/2	549/2	0.0		3/8	3/8	Spanner	3/4	2	1	0															18
94	90	539/2	549/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	801									148		18
94	90	270	275	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	802									148		18
94	90	541/2	551/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	803									148		18
94	90	268	273	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	804											
94	90	539/2	549/2	0.0		3/8	3/8	Spanner	3/4	3	1	0															19
94	90	539/2	549/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	805									149		19
94	90	270	275	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	806									149		19
94	90	541/2	551/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	807									149		19
94	90	268	273	0.0		0	0	Dynamic	3/4	4	1	0					sf										
94	90	268	273	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	808											
95	91	271	276	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	809											
95	91	545/2	555/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	810									150		
95	91	273	278	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	811									150		
95	91	547/2	557/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	812									150		
95	91	271	276	0.0		0	0	Dynamic	3/4	2	1	0					sf								148		
95	91	271	276	0.0		0	0	Spanner	3/4	2	1	0													148		
95	91	271	276	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	813									148		
95	91	543/2	553/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	814									148		
95	91	272	277	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	815									148		
95	91	545/2	555/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	816									148		
95	91	273	278	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	817									148		
95	91	547/2	557/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	818									148		
95	91	271	276	0.0		0	0	Dynamic	3/4	3	1	0					sf								149		
95	91	271	276	0.0		0	0	Spanner	3/4	3	1	0													149		
95	91	271	276	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	819									149		
95	91	543/2	553/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	820									149		
95	91	272	277	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	821									149		
95	91	545/2	555/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	822									149		
95	91	273	278	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	823									149		
95	91	547/2	557/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	824									149		
95	91	271	276	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	825									151		
95	91	543/2	553/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	826									151		
95	91	272	277	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	827											
95	91	545/2	555/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	828		articStaccatoAbove									
95	91	273	278	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	829		articStaccatoAbove									
95	91	547/2	557/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	830		articStaccatoAbove									
96	92	274	279	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	831									150		
96	92	549/2	559/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	832									150		
96	92	275	280	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	833									150		
96	92	551/2	561/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	834									150		
96	92	276	281	0.0		1/2	1/2	StaffText	3/4	1	1	0							dim.						150		
96	92	276	281	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	835									150		
96	92	553/2	563/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	836											
96	92	274	279	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	837											
96	92	276	281	0.0		1/2	1/2	StaffText	3/4	2	1	0							dim.								
96	92	276	281	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	838											
96	92	274	279	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	839											
96	92	276	281	0.0		1/2	1/2	StaffText	3/4	3	1	0							dim.								
96	92	276	281	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	840											
96	92	274	279	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	841											
97	93	277	282	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	842									152		
97	93	555/2	565/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	843									152		
97	93	278	283	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	844									152		
97	93	557/2	567/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	845									152		
97	93	279	284	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	846									152		
97	93	559/2	569/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	847											
97	93	277	282	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	848											
97	93	278	283	2.0		1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	849											
97	93	277	282	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	850											
97	93	278	283	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	851									153		
97	93	279	284	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	852											
98	94	280	285	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	853									154		
98	94	561/2	571/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	854									154		
98	94	281	286	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	855									154		
98	94	563/2	573/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	856									154		
98	94	282	287	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	857									154		
98	94	565/2	575/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	858											
98	94	280	285	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	859											
98	94	281	286	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	860									155		
98	94	282	287	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	861											
98	94	280	285	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	862											
98	94	282	287	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	863											
99	95	283	288	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	864											
99	95	284	289	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	865											
99	95	285	290	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	866											
99	95	283	288	0.0		0	0	Spanner	3/4	2	1	0															20
99	95	283	288	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	867									156		20
99	95	567/2	577/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	868									156		20
99	95	284	289	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	869									156		20
99	95	569/2	579/2	0.0		3/8	3/8	Spanner	3/4	2	1	0													156		
99	95	569/2	579/2	0.0		3/8	3/8	Spanner	3/4	2	1	0													156	16	
99	95	569/2	579/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	870									156	16	
99	95	285	290	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	871									156	16	
99	95	571/2	581/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	872										16	
99	95	283	288	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	873									157		
99	95	567/2	577/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	874									157		
99	95	284	289	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	875									157		
99	95	569/2	579/2	0.0		3/8	3/8	Spanner	3/4	3	1	0													157		21
99	95	569/2	579/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	876									157		21
99	95	285	290	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	877									157		21
99	95	571/2	581/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	878											21
99	95	284	289	0.0		1/4	1/4	Dynamic	3/4	4	1	0					p										
99	95	569/2	579/2	0.0		3/8	3/8	Spanner	3/4	4	1	0															22
99	95	569/2	579/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	879									158		22
99	95	285	290	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	880									158		22
99	95	571/2	581/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	881									158		22
100	96	286	291	0.0		0	0	Dynamic	3/4	1	1	0					sf										
100	96	286	291	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	882											
100	96	286	291	0.0		0	0	Spanner	3/4	2	1	0															
100	96	286	291	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	883											
100	96	575/2	585/2	0.0		3/8	3/8	Spanner	3/4	2	1	0															23
100	96	575/2	585/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	884									159		23
100	96	288	293	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	885									159		23
100	96	577/2	587/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	886									159		23
100	96	286	291	0.0		0	0	Spanner	3/4	3	1	0															
100	96	286	291	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	887											
100	96	575/2	585/2	0.0		3/8	3/8	Spanner	3/4	3	1	0															24
100	96	575/2	585/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	888									160		24
100	96	288	293	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	889									160		24
100	96	577/2	587/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	890									160		24
100	96	286	291	0.0		0	0	Dynamic	3/4	4	1	0					sf								158		
100	96	286	291	0.0		0	0	Spanner	3/4	4	1	0													158		
100	96	286	291	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	891									158		
100	96	573/2	583/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	892									158		
100	96	287	292	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	893									158		
100	96	575/2	585/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	894									158		
100	96	288	293	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	895									158		
100	96	577/2	587/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	896									158		
101	97	289	294	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	897									161		
101	97	579/2	589/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	898									161		
101	97	290	295	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	899											
101	97	581/2	591/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	900											
101	97	291	296	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	901											
101	97	583/2	593/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	902											
101	97	289	294	0.0		0	0	Dynamic	3/4	2	1	0					sf								159		
101	97	289	294	0.0		0	0	Spanner	3/4	2	1	0													159		
101	97	289	294	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	903									159		
101	97	579/2	589/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	904									159		
101	97	290	295	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	905									159		
101	97	581/2	591/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	906									159		
101	97	291	296	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	907									159		
101	97	583/2	593/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	908									159		
101	97	289	294	0.0		0	0	Spanner	3/4	3	1	0															
101	97	289	294	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	909											
101	97	581/2	591/2	0.0		3/8	3/8	Spanner	3/4	3	1	0															25
101	97	581/2	591/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	910									162		25
101	97	291	296	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	911									162		25
101	97	583/2	593/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	912									162		25
101	97	289	294	1.5		0	0	Chord	3/4	4	1	3/8		1/4	3/2	913											
101	97	581/2	591/2	0.0		3/8	3/8	Spanner	3/4	4	1	0															26
101	97	581/2	591/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	914									163		26
101	97	291	296	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	915									163		26
101	97	583/2	593/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	916									163		26
102	98	292	297	0.0		0	0	Dynamic	3/4	1	1	0					sf										
102	98	292	297	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	917											
102	98	292	297	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	918											
102	98	587/2	597/2	0.0		3/8	3/8	Spanner	3/4	2	1	0															27
102	98	587/2	597/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	919									164		27
102	98	294	299	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	920									164		27
102	98	589/2	599/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	921									164		27
102	98	292	297	0.0		0	0	Spanner	3/4	3	1	0															
102	98	292	297	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	922											
102	98	587/2	597/2	0.0		3/8	3/8	Spanner	3/4	3	1	0															28
102	98	587/2	597/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	923									165		28
102	98	294	299	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	924									165		28
102	98	589/2	599/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	925									165		28
102	98	292	297	0.0		0	0	Dynamic	3/4	4	1	0					sf								163		
102	98	292	297	0.0		0	0	Spanner	3/4	4	1	0													163		
102	98	292	297	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	926									163		
102	98	585/2	595/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	927									163		
102	98	293	298	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	928									163		
102	98	587/2	597/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	929									163		
102	98	294	299	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	930									163		
102	98	589/2	599/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	931									163		
103	99	295	300	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	932									166		
103	99	591/2	601/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	933									166		
103	99	296	301	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	934											
103	99	593/2	603/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	935											
103	99	297	302	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	936											
103	99	595/2	605/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	937											
103	99	295	300	0.0		0	0	Dynamic	3/4	2	1	0					sf								164		
103	99	295	300	0.0		0	0	Spanner	3/4	2	1	0													164		
103	99	295	300	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	938									164		
103	99	591/2	601/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	939									164		
103	99	296	301	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	940											
103	99	593/2	603/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	941									167		
103	99	297	302	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	942									167		
103	99	595/2	605/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	943									167		
103	99	295	300	0.0		0	0	Spanner	3/4	3	1	0															
103	99	295	300	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	944											
103	99	593/2	603/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	945									168		
103	99	297	302	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	946									168		
103	99	595/2	605/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	947									168		
103	99	295	300	1.5		0	0	Chord	3/4	4	1	3/8		1/4	3/2	948											
103	99	593/2	603/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	949									169		
103	99	297	302	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	950									169		
103	99	595/2	605/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	951									169		
104	100	298	303	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	952											
104	100	298	303	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	953									167		
104	100	597/2	607/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	954									167		
104	100	299	304	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	955											
104	100	599/2	609/2	0.0		3/8	3/8	StaffText	3/4	2	1	0							cresc.								
104	100	599/2	609/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	956									170		
104	100	300	305	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	957									170		
104	100	601/2	611/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	958									170		
104	100	298	303	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	959									168		
104	100	597/2	607/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	960									168		
104	100	299	304	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	961											
104	100	599/2	609/2	0.0		3/8	3/8	StaffText	3/4	3	1	0							cresc.								
104	100	599/2	609/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	962									171		
104	100	300	305	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	963									171		
104	100	601/2	611/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	964											
104	100	298	303	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	965									169		
104	100	597/2	607/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	966									169		
104	100	299	304	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	967											
104	100	599/2	609/2	0.0		3/8	3/8	StaffText	3/4	4	1	0							cresc.								
104	100	599/2	609/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	968									172		
104	100	300	305	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	969									172		
104	100	601/2	611/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	970											
105	101	301	306	0.0		0	0	Dynamic	3/4	1	1	0					f										
105	101	301	306	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	971									173		
105	101	603/2	613/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	972									173		
105	101	302	307	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	973									173		
105	101	605/2	615/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	974									173		
105	101	303	308	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	975									173		
105	101	607/2	617/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	976									173		
105	101	301	306	0.0		0	0	Dynamic	3/4	2	1	0					f										
105	101	301	306	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	977									174		
105	101	302	307	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	978									174		
105	101	303	308	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	979									174		
105	101	301	306	0.0		0	0	Dynamic	3/4	3	1	0					f										
105	101	301	306	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	980									175		
105	101	302	307	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	981									175		
105	101	303	308	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	982											
105	101	301	306	0.0		0	0	Dynamic	3/4	4	1	0					f										
105	101	301	306	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	983									176		
105	101	302	307	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	984									176		
105	101	303	308	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	985											
106	102	304	309	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	986									173		
106	102	609/2	619/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	987									173		
106	102	305	310	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	988									173		
106	102	611/2	621/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	989									173		
106	102	306	311	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	990									173		
106	102	613/2	623/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	991											
106	102	304	309	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	992									174		
106	102	305	310	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	993									174		
106	102	306	311	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	994									174		
106	102	304	309	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	995											
106	102	306	311	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	996									177		
106	102	304	309	0.0		0	0	Spanner	3/4	4	1	0														17	
106	102	304	309	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	997									178	17	
106	102	306	311	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	998										17	
107	103	307	312	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	999									179		
107	103	615/2	625/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1000									179		
107	103	308	313	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1001									179		
107	103	617/2	627/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1002									179		
107	103	309	314	0.0		1/2	1/2	StaffText	3/4	1	1	0							dim.						179		
107	103	309	314	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1003									179		
107	103	619/2	629/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1004									179		
107	103	307	312	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1005											
107	103	309	314	0.0		1/2	1/2	StaffText	3/4	2	1	0							dim.								
107	103	309	314	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1006									180		
107	103	307	312	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1007											
107	103	309	314	0.0		1/2	1/2	StaffText	3/4	3	1	0							dim.								
107	103	309	314	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1008									181		
107	103	307	312	0.0		0	0	Spanner	3/4	4	1	0															
107	103	307	312	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	1009											
107	103	308	313	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1010											
108	104	310	315	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1011									179		
108	104	621/2	631/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1012									179		
108	104	311	316	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1013									179		
108	104	623/2	633/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1014									179		
108	104	312	317	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1015									179		
108	104	625/2	635/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1016											
108	104	310	315	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1017											
108	104	312	317	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1018									182		
108	104	310	315	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1019											
108	104	312	317	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1020									183		
108	104	311	316	0.0		1/4	1/4	StaffText	3/4	4	1	0							dim.								
108	104	311	316	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1021											
109	105	313	318	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1022									184		
109	105	627/2	637/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1023									184		
109	105	314	319	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1024									184		
109	105	629/2	639/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1025									184		
109	105	315	320	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1026									184		
109	105	631/2	641/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1027									184		
109	105	313	318	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1028											
109	105	315	320	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1029									185		
109	105	313	318	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1030											
109	105	315	320	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1031									186		
109	105	314	319	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1032											
110	106	316	321	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1033									184		
110	106	633/2	643/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1034									184		
