mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	crescendo_line	decrescendo_hairpin	Trill:trill
261	259	777	777	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3546														
262	260	1555/2	1555/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	3547														
262	260	779	779	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	3548														
262	260	1555/2	1555/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	3549														
262	260	779	779	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	3550														
262	260	1555/2	1555/2	1.0	0	0	Chord	6/8	3	1	1/4			1/4	1	3551														
262	260	779	779	1.0	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	3552														
262	260	1555/2	1555/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	3553														
262	260	778	778	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	3554														
262	260	1557/2	1557/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	3555														
262	260	779	779	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	3556														
262	260	1559/2	1559/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	3557														
262	260	780	780	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3558														
263	261	1561/2	1561/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	3559														
263	261	783	783	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3560														
263	261	1561/2	1561/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	3561										81				
263	261	1561/2	1561/2	1.5	0	0	Chord	6/8	3	1	3/8			1/4	3/2	3562														
263	261	783	783	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3563														
263	261	1561/2	1561/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	3564														
263	261	781	781	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	3565														
263	261	1563/2	1563/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	3566														
263	261	782	782	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	3567														
263	261	1565/2	1565/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	3568														
263	261	783	783	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3569														
264	262	1567/2	1567/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	3570														
264	262	785	785	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	3571														
264	262	1567/2	1567/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	3572										81				
264	262	1567/2	1567/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	3573														
264	262	784	784	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	3574														
264	262	1569/2	1569/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	3575														
264	262	785	785	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	3576														
264	262	1571/2	1571/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	3577														
264	262	786	786	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3578														
264	262	1567/2	1567/2	1.0	0	0	Chord	6/8	4	1	1/4			1/4	1	3579														
265	263	1573/2	1573/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	3580														
265	263	789	789	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3581														
265	263	1573/2	1573/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	3582										81				
265	263	1573/2	1573/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	3583														
265	263	787	787	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	3584														
265	263	1575/2	1575/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	3585														
265	263	788	788	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	3586														
265	263	1577/2	1577/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	3587														
265	263	789	789	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3588														
265	263	1573/2	1573/2	1.0	0	0	Chord	6/8	4	1	1/4			1/4	1	3589														
266	264	1579/2	1579/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	3590														
266	264	791	791	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	3591														
266	264	1579/2	1579/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	3592														
266	264	1579/2	1579/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	3593														
266	264	790	790	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	3594														
266	264	1581/2	1581/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	3595														
266	264	791	791	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	3596														
266	264	1583/2	1583/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	3597														
266	264	792	792	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3598														
266	264	1579/2	1579/2	1.0	0	0	Chord	6/8	4	1	1/4			1/4	1	3599														
266	264	792	792	0.0	5/8	5/8	Dynamic	6/8	4	1	0						pp													
266	264	792	792	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3600														
267	265	1585/2	1585/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	3601														
267	265	793	793	0.0	1/8	1/8	Dynamic	6/8	2	1	0						pp													
267	265	793	793	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3602														
267	265	1587/2	1587/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3603														
267	265	794	794	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3604														
267	265	1589/2	1589/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3605														
267	265	795	795	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3606														
267	265	1585/2	1585/2	1.0	0	0	Chord	6/8	3	1	1/4			1/4	1	3607														
267	265	1585/2	1585/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	3608														
267	265	793	793	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	3609														
267	265	1587/2	1587/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	3610														
267	265	794	794	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	3611														
267	265	1589/2	1589/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	3612														
267	265	795	795	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3613														
268	266	798	798	0.0	5/8	5/8	Dynamic	6/8	1	1	0						pp													
268	266	798	798	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3614														
268	266	1591/2	1591/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3615														
268	266	796	796	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3616														
268	266	1593/2	1593/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3617														
268	266	797	797	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3618														
268	266	1595/2	1595/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3619														
268	266	798	798	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3620														
268	266	798	798	0.0	5/8	5/8	Dynamic	6/8	3	1	0						pp													
268	266	798	798	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3621														
268	266	1591/2	1591/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	3622														
268	266	796	796	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	3623														
268	266	1593/2	1593/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	3624														
268	266	797	797	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	3625														
268	266	1595/2	1595/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	3626														
268	266	798	798	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3627														
269	267	1597/2	1597/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	3628														
269	267	799	799	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3629														
269	267	1599/2	1599/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3630														
269	267	800	800	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3631														
269	267	1601/2	1601/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	3632														
269	267	801	801	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3633														
269	267	1597/2	1597/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3634														
269	267	1597/2	1597/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	3635														
269	267	799	799	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	3636														
269	267	1599/2	1599/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	3637														
269	267	800	800	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	3638														
269	267	1601/2	1601/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	3639														
269	267	801	801	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3640														
269	267	1597/2	1597/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	3641														
270	268	1603/2	1603/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	3642														
270	268	802	802	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3643														
270	268	1605/2	1605/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3644														
270	268	803	803	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3645														
270	268	1607/2	1607/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	3646														
270	268	804	804	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3647														
270	268	1603/2	1603/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	3648														
270	268	802	802	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	3649														
270	268	1605/2	1605/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	3650														
270	268	803	803	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	3651														
270	268	1607/2	1607/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	3652														
270	268	804	804	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3653														
270	268	804	804	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3654														
271	269	1609/2	1609/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	3655														
271	269	805	805	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3656														
271	269	1611/2	1611/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3657														
271	269	806	806	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3658														
271	269	805	805	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3659														
271	269	1611/2	1611/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3660														
271	269	806	806	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3661														
271	269	1613/2	1613/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3662														
271	269	807	807	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3663														
271	269	1609/2	1609/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	3664														
271	269	1609/2	1609/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	3665														
271	269	805	805	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	3666														
271	269	1611/2	1611/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	3667														
271	269	806	806	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	3668														
271	269	1613/2	1613/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	3669														
271	269	807	807	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3670														
272	270	810	810	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3671														
272	270	1615/2	1615/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3672														
272	270	808	808	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3673														
272	270	1617/2	1617/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3674														
272	270	809	809	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3675														
272	270	1619/2	1619/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3676														
272	270	810	810	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3677														
272	270	810	810	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3678														
272	270	1615/2	1615/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	3679														
272	270	808	808	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	3680														
272	270	1617/2	1617/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	3681														
272	270	809	809	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	3682														
272	270	1619/2	1619/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	3683														
272	270	810	810	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3684														
273	271	1621/2	1621/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	3685														
273	271	811	811	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3686														
273	271	1623/2	1623/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3687														
273	271	812	812	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3688														
273	271	1625/2	1625/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	3689														
273	271	813	813	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3690														
273	271	1621/2	1621/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3691														
273	271	1621/2	1621/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	3692														
273	271	811	811	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	3693														
273	271	1623/2	1623/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	3694														
273	271	812	812	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	3695														
273	271	1625/2	1625/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	3696														
273	271	813	813	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3697														
273	271	1621/2	1621/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	3698														
274	272	1627/2	1627/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	3699														
274	272	814	814	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3700														
274	272	1629/2	1629/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3701														
274	272	815	815	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3702														
274	272	1631/2	1631/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	3703														
274	272	816	816	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3704														
274	272	816	816	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3705														
274	272	1627/2	1627/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	3706														
274	272	814	814	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	3707														
274	272	1629/2	1629/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	3708														
274	272	815	815	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	3709														
274	272	1631/2	1631/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	3710														
274	272	816	816	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3711														
274	272	816	816	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3712														
275	273	1633/2	1633/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	3713														
275	273	817	817	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3714														
275	273	1635/2	1635/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3715														
275	273	818	818	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3716														
275	273	819	819	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3717														
275	273	1633/2	1633/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3718														
275	273	817	817	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3719														
275	273	1635/2	1635/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3720														
275	273	818	818	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3721														
275	273	1637/2	1637/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3722														
275	273	819	819	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3723														
275	273	1633/2	1633/2	1.0	0	0	Chord	6/8	3	1	1/4			1/4	1	3724														
275	273	819	819	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3725														
275	273	1633/2	1633/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	3726														
275	273	817	817	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	3727														
275	273	1635/2	1635/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	3728														
275	273	818	818	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	3729														
275	273	1637/2	1637/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	3730														
275	273	819	819	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3731														
276	274	1639/2	1639/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	3732														
276	274	820	820	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3733														
276	274	1641/2	1641/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3734														
276	274	821	821	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3735														
276	274	1643/2	1643/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	3736														
276	274	822	822	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3737														
276	274	1639/2	1639/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	3738														
276	274	822	822	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3739														
276	274	1639/2	1639/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	3740														
276	274	820	820	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	3741														
276	274	1641/2	1641/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	3742														
276	274	821	821	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	3743														
276	274	1643/2	1643/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	3744														
276	274	822	822	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3745														
276	274	1639/2	1639/2	1.0	0	0	Chord	6/8	4	1	1/4			1/4	1	3746														
276	274	822	822	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3747														
277	275	1645/2	1645/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	3748														
277	275	825	825	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3749														
277	275	1645/2	1645/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3750														
277	275	823	823	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3751														
277	275	1647/2	1647/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3752														
277	275	824	824	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3753														
277	275	1649/2	1649/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3754														
277	275	825	825	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3755														
277	275	1645/2	1645/2	1.0	0	0	Chord	6/8	3	1	1/4			1/4	1	3756														
277	275	825	825	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3757														
277	275	1645/2	1645/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	3758														
277	275	823	823	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	3759														
277	275	1647/2	1647/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	3760														
277	275	824	824	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	3761														
277	275	1649/2	1649/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	3762														
277	275	825	825	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3763														
278	276	1651/2	1651/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	3764														
278	276	826	826	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3765														
278	276	1653/2	1653/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3766														
278	276	827	827	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3767														
278	276	1655/2	1655/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	3768														
278	276	828	828	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3769														
278	276	1651/2	1651/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3770														
278	276	826	826	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3771														
278	276	1653/2	1653/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3772														
278	276	827	827	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3773														
278	276	1655/2	1655/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3774														
278	276	828	828	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3775														
278	276	1651/2	1651/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	3776														
278	276	826	826	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	3777														
278	276	1653/2	1653/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	3778														
278	276	827	827	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	3779														
278	276	1655/2	1655/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	3780														
278	276	828	828	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3781														
278	276	1651/2	1651/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	3782														
278	276	826	826	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	3783														
278	276	1653/2	1653/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	3784														
278	276	827	827	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	3785														
278	276	1655/2	1655/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	3786														
278	276	828	828	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3787														
279	277	1657/2	1657/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	3788														
279	277	829	829	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3789														
279	277	1659/2	1659/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3790														
279	277	830	830	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3791														
279	277	1661/2	1661/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	3792														
279	277	831	831	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3793														
279	277	1657/2	1657/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3794														
279	277	829	829	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3795														
279	277	1659/2	1659/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3796														
279	277	830	830	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3797														
279	277	1661/2	1661/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3798														
279	277	831	831	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3799														
279	277	1657/2	1657/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	3800														
279	277	829	829	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	3801														
279	277	1659/2	1659/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	3802														
279	277	830	830	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	3803														
279	277	1661/2	1661/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	3804														
279	277	831	831	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3805														
279	277	1657/2	1657/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	3806														
279	277	829	829	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	3807														
279	277	1659/2	1659/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	3808														
279	277	830	830	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	3809														
279	277	1661/2	1661/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	3810														
279	277	831	831	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3811														
280	278	1663/2	1663/2	0.0	0	0	Spanner	6/8	1	1	0																39			
280	278	1663/2	1663/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	3812											39			
280	278	832	832	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3813											39			
280	278	1665/2	1665/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3814											39			
280	278	833	833	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	3815											39			
280	278	1667/2	1667/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	3816											39			
280	278	834	834	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3817											39			
280	278	1663/2	1663/2	0.0	0	0	Spanner	6/8	2	1	0																40			
280	278	1663/2	1663/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	3818											40			
280	278	832	832	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3819											40			
280	278	1665/2	1665/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3820											40			
280	278	833	833	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3821											40			
280	278	1667/2	1667/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	3822											40			
280	278	834	834	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3823											40			
280	278	1663/2	1663/2	0.0	0	0	Spanner	6/8	3	1	0																41			
280	278	1663/2	1663/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	3824											41			
280	278	832	832	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	3825											41			
