mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
249	244	1951/2	1991/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4539					
249	244	1945/2	1985/2	1.0		1/8	1/8	Chord	4/4	3	1	1/4		1/4	1	4540					
249	244	1947/2	1987/2	1.0		3/8	3/8	Chord	4/4	3	1	1/4		1/4	1	4541					
249	244	1949/2	1989/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4		1/4	1	4542					
249	244	1951/2	1991/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4543					
249	244	972	992	4.0		0	0	Chord	4/4	4	1	1		1	1	4544					
250	245	976	996	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	4545					
250	245	978	998	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	4546					
250	245	979	999	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4547					
250	245	976	996	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	4548					
250	245	978	998	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	4549					
250	245	979	999	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4550					
250	245	1959/2	1999/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4551					
250	245	976	996	2.0		0	0	Chord	4/4	3	1	1/2		1/2	1	4552					
250	245	978	998	1.0		1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	4553					
250	245	979	999	1.0		3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	4554					
250	245	976	996	3.0		0	0	Chord	4/4	4	1	3/4		1/2	3/2	4555					
250	245	979	999	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	4556					
250	245	1959/2	1999/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	4557					
251	246	980	1000	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4558					
251	246	981	1001	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4559					
251	246	982	1002	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	4560					
251	246	983	1003	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4561					
251	246	980	1000	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4562					
251	246	1961/2	2001/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	4563					
251	246	1963/2	2003/2	1.0		3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	4564					
251	246	1965/2	2005/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	4565					
251	246	1967/2	2007/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4566					
251	246	980	1000	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	4567					
251	246	1961/2	2001/2	1.0		1/8	1/8	Chord	4/4	3	1	1/4		1/4	1	4568					
251	246	1963/2	2003/2	1.0		3/8	3/8	Chord	4/4	3	1	1/4		1/4	1	4569					
251	246	1965/2	2005/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4		1/4	1	4570					
251	246	1967/2	2007/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4571					
251	246	980	1000	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4572					
251	246	981	1001	1.0		1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	4573					
251	246	982	1002	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4574					
251	246	983	1003	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4575					
252	247	984	1004	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4576					
252	247	985	1005	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4577					
252	247	986	1006	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	4578					
252	247	987	1007	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4579					
252	247	1969/2	2009/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	4580					
252	247	1971/2	2011/2	1.0		3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	4581					
252	247	1973/2	2013/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	4582					
252	247	1975/2	2015/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4583					
252	247	1969/2	2009/2	1.0		1/8	1/8	Chord	4/4	3	1	1/4		1/4	1	4584					
252	247	1971/2	2011/2	1.0		3/8	3/8	Chord	4/4	3	1	1/4		1/4	1	4585					
252	247	1973/2	2013/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4		1/4	1	4586					
252	247	1975/2	2015/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4587					
252	247	984	1004	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4588					
252	247	985	1005	1.0		1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	4589					
252	247	986	1006	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4590					
252	247	987	1007	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4591					
253	248	988	1008	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4592					
253	248	989	1009	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4593					
253	248	990	1010	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	4594					
253	248	991	1011	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4595					
253	248	1977/2	2017/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	4596					
253	248	1979/2	2019/2	1.0		3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	4597					
253	248	1981/2	2021/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	4598					
253	248	1983/2	2023/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4599					
253	248	1977/2	2017/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	4600					
253	248	989	1009	1.0		1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	4601					
253	248	990	1010	1.0		1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	4602					
253	248	991	1011	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	4603					
253	248	988	1008	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4604					
253	248	989	1009	1.0		1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	4605					
253	248	990	1010	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4606					
253	248	991	1011	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4607					
254	249	993	1013	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4608					
254	249	994	1014	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	4609					
254	249	992	1012	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	4610					
254	249	994	1014	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	4611					
254	249	992	1012	2.0		0	0	Chord	4/4	3	1	1/2		1/2	1	4612					
254	249	994	1014	2.0		1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	4613					
254	249	992	1012	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4614					
254	249	993	1013	2.0		1/4	1/4	Chord	4/4	4	1	1/2		1/2	1	4615					
254	249	995	1015	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4616					
255	250	996	1016	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	4617					
255	250	997	1017	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	4618					
255	250	3989/4	4069/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	4619					
255	250	1995/2	2035/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	4620					
255	250	3991/4	4071/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	4621					
255	250	998	1018	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	4622					
255	250	3993/4	4073/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	4623					
255	250	1997/2	2037/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	4624					
255	250	3995/4	4075/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	4625					
255	250	999	1019	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	4626					
255	250	3997/4	4077/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	4627					
255	250	1999/2	2039/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	4628					
255	250	3999/4	4079/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	4629					
255	250	996	1016	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	4630					
255	250	3985/4	4065/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	4631					
255	250	1993/2	2033/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	4632					
255	250	3987/4	4067/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	4633					
255	250	997	1017	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	4634					
255	250	3989/4	4069/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	4635					
255	250	1995/2	2035/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	4636					
255	250	3991/4	4071/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	4637					
255	250	998	1018	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	4638					
255	250	3993/4	4073/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	4639					
255	250	1997/2	2037/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	4640					
255	250	3995/4	4075/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	4641					
255	250	999	1019	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	4642					
255	250	3997/4	4077/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	4643					
255	250	1999/2	2039/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	4644					
255	250	3999/4	4079/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	4645					
255	250	996	1016	0.25		0	0	Chord	4/4	3	1	1/16		1/16	1	4646					
255	250	3985/4	4065/4	0.25		1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	4647					
255	250	1993/2	2033/2	0.25		1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	4648					
255	250	3987/4	4067/4	0.25		3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	4649					
255	250	997	1017	0.25		1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	4650					
255	250	3989/4	4069/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	4651					
255	250	1995/2	2035/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	4652					
255	250	3991/4	4071/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	4653					
255	250	998	1018	0.25		1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	4654					
255	250	3993/4	4073/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	4655					
255	250	1997/2	2037/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	4656					
255	250	3995/4	4075/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	4657					
255	250	999	1019	0.25		3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	4658					
255	250	3997/4	4077/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	4659					
255	250	1999/2	2039/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	4660					
255	250	3999/4	4079/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	4661					
255	250	996	1016	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4662					
255	250	997	1017	1.0		1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	4663					
255	250	998	1018	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4664					
255	250	999	1019	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4665					
256	251	1000	1020	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	4666					
256	251	4001/4	4081/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	4667					
256	251	2001/2	2041/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	4668					
256	251	4003/4	4083/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	4669					
256	251	1001	1021	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	4670					
256	251	4005/4	4085/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	4671					
256	251	2003/2	2043/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	4672					
256	251	4007/4	4087/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	4673					
256	251	1002	1022	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	4674					
256	251	4009/4	4089/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	4675					
256	251	2005/2	2045/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	4676					
256	251	4011/4	4091/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	4677					
256	251	1003	1023	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	4678					
256	251	4013/4	4093/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	4679					
256	251	2007/2	2047/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	4680					
256	251	4015/4	4095/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	4681					
256	251	1000	1020	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	4682					
256	251	4001/4	4081/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	4683					
256	251	2001/2	2041/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	4684					
256	251	4003/4	4083/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	4685					
256	251	1001	1021	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	4686					
256	251	4005/4	4085/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	4687					
256	251	2003/2	2043/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	4688					
256	251	4007/4	4087/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	4689					
256	251	1002	1022	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	4690					
256	251	4009/4	4089/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	4691					
256	251	2005/2	2045/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	4692					
256	251	4011/4	4091/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	4693					
256	251	1003	1023	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	4694					
256	251	4013/4	4093/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	4695					
256	251	2007/2	2047/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	4696					
256	251	4015/4	4095/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	4697					
256	251	1000	1020	0.25		0	0	Chord	4/4	3	1	1/16		1/16	1	4698					
256	251	4001/4	4081/4	0.25		1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	4699					
256	251	2001/2	2041/2	0.25		1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	4700					
256	251	4003/4	4083/4	0.25		3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	4701					
256	251	1001	1021	0.25		1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	4702					
256	251	4005/4	4085/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	4703					
256	251	2003/2	2043/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	4704					
256	251	4007/4	4087/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	4705					
256	251	1002	1022	0.25		1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	4706					
256	251	4009/4	4089/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	4707					
256	251	2005/2	2045/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	4708					
256	251	4011/4	4091/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	4709					
256	251	1003	1023	0.25		3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	4710					
256	251	4013/4	4093/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	4711					
256	251	2007/2	2047/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	4712					
256	251	4015/4	4095/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	4713					
256	251	1000	1020	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	4714					
256	251	1002	1022	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4715					
256	251	1003	1023	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4716					
257	252	1004	1024	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	4717					
257	252	1005	1025	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	4718					
257	252	4021/4	4101/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	4719					
257	252	2011/2	2051/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	4720					
257	252	4023/4	4103/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	4721					
257	252	1006	1026	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	4722					
257	252	4025/4	4105/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	4723					
257	252	2013/2	2053/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	4724					
257	252	4027/4	4107/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	4725					
257	252	1007	1027	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	4726					
257	252	4029/4	4109/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	4727					
257	252	2015/2	2055/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	4728					
257	252	4031/4	4111/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	4729					
257	252	1004	1024	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	4730					
257	252	4017/4	4097/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	4731					
257	252	2009/2	2049/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	4732					
257	252	4019/4	4099/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	4733					
257	252	1005	1025	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	4734					
257	252	4021/4	4101/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	4735					
257	252	2011/2	2051/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	4736					
257	252	4023/4	4103/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	4737					
257	252	1006	1026	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	4738					
257	252	4025/4	4105/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	4739					
257	252	2013/2	2053/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	4740					
257	252	4027/4	4107/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	4741					
257	252	1007	1027	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	4742					
257	252	4029/4	4109/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	4743					
257	252	2015/2	2055/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	4744					
257	252	4031/4	4111/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	4745					
257	252	1004	1024	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	4746					
257	252	1005	1025	0.25		1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	4747					
257	252	4021/4	4101/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	4748					
257	252	2011/2	2051/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	4749					
257	252	4023/4	4103/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	4750					
257	252	1006	1026	0.25		1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	4751					
257	252	4025/4	4105/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	4752					
257	252	2013/2	2053/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	4753					
257	252	4027/4	4107/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	4754					
257	252	1007	1027	0.25		3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	4755					
257	252	4029/4	4109/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	4756					
257	252	2015/2	2055/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	4757					
257	252	4031/4	4111/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	4758					
257	252	1004	1024	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4759					
257	252	1005	1025	1.0		1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	4760					
257	252	1006	1026	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4761					
257	252	1007	1027	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4762					
258	253	1008	1028	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	4763					
258	253	4033/4	4113/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	4764					
258	253	2017/2	2057/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	4765					
258	253	4035/4	4115/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	4766					
258	253	1009	1029	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	4767					
258	253	4037/4	4117/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	4768					
258	253	2019/2	2059/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	4769					
258	253	4039/4	4119/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	4770					
258	253	1010	1030	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	4771					
258	253	4041/4	4121/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	4772					
258	253	2021/2	2061/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	4773					
258	253	4043/4	4123/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	4774					
258	253	1011	1031	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	4775					
258	253	4045/4	4125/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	4776					
258	253	2023/2	2063/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	4777					
258	253	4047/4	4127/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	4778					
258	253	1008	1028	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	4779					
258	253	4033/4	4113/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	4780					
258	253	2017/2	2057/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	4781					
258	253	4035/4	4115/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	4782					
258	253	1009	1029	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	4783					
258	253	4037/4	4117/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	4784					
258	253	2019/2	2059/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	4785					
258	253	4039/4	4119/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	4786					
258	253	1010	1030	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	4787					
258	253	4041/4	4121/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	4788					
258	253	2021/2	2061/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	4789					
258	253	4043/4	4123/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	4790					
258	253	1011	1031	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	4791					
258	253	4045/4	4125/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	4792					
258	253	2023/2	2063/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	4793					
258	253	4047/4	4127/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	4794					
258	253	1008	1028	0.25		0	0	Chord	4/4	3	1	1/16		1/16	1	4795					
258	253	4033/4	4113/4	0.25		1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	4796					
258	253	2017/2	2057/2	0.25		1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	4797					
258	253	4035/4	4115/4	0.25		3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	4798					
258	253	1009	1029	0.25		1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	4799					
258	253	4037/4	4117/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	4800					
258	253	2019/2	2059/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	4801					
258	253	4039/4	4119/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	4802					
258	253	1010	1030	0.25		1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	4803					
258	253	4041/4	4121/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	4804					
258	253	2021/2	2061/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	4805					
258	253	4043/4	4123/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	4806					
258	253	1011	1031	0.25		3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	4807					
258	253	4045/4	4125/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	4808					
258	253	2023/2	2063/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	4809					
258	253	4047/4	4127/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	4810					
258	253	1008	1028	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	4811					
258	253	1010	1030	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4812					
258	253	1011	1031	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4813					
259	254	1012	1032	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	4814					
259	254	4049/4	4129/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	4815					
259	254	2025/2	2065/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	4816					
259	254	4051/4	4131/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	4817					
