mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	crescendo_line
52	52	825/4	825/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1449									243	21		
52	52	413/2	413/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1450									243	21		
52	52	827/4	827/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1451									243	21		
52	52	207	207	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1452									243	21		
52	52	829/4	829/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1453									243	21		
52	52	415/2	415/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1454									243	21		
52	52	831/4	831/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1455										21		
52	52	204	204	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1456									244			
52	52	409/2	409/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1457									244			
52	52	205	205	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1458									244			
52	52	411/2	411/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1459												
52	52	206	206	0.0	1/2	1/2	Spanner	4/4	2	1	0														22		
52	52	206	206	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1460										22		
52	52	413/2	413/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1461									245	22		
52	52	207	207	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1462									245	22		
52	52	415/2	415/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1463										22		
52	52	204	204	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	1464												
52	52	206	206	0.0	1/2	1/2	Spanner	4/4	3	1	0														23		
52	52	206	206	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	1465										23		
52	52	204	204	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	1466									246			
52	52	206	206	0.0	1/2	1/2	Spanner	4/4	4	1	0														24		
52	52	206	206	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	1467										24		
53	53	208	208	0.0	0	0	Spanner	4/4	1	1	0																
53	53	208	208	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1468									247			
53	53	833/4	833/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1469									247			
53	53	417/2	417/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1470									247			
53	53	835/4	835/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1471									247			
53	53	209	209	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1472									247			
53	53	837/4	837/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1473									247			
53	53	419/2	419/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1474									247			
53	53	839/4	839/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1475												
53	53	210	210	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1476									248			
53	53	841/4	841/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1477									248			
53	53	421/2	421/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1478									248			
53	53	843/4	843/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1479									248			
53	53	211	211	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1480									248			
53	53	845/4	845/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1481									248			
53	53	423/2	423/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1482									248			
53	53	847/4	847/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1483												
53	53	208	208	0.0	0	0	Spanner	4/4	2	1	0																
53	53	208	208	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1484									249			
53	53	417/2	417/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1485									249			
53	53	209	209	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1486									249			
53	53	419/2	419/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1487												
53	53	210	210	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1488									250			
53	53	421/2	421/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1489									250			
53	53	211	211	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1490									250			
53	53	423/2	423/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1491												
53	53	208	208	0.0	0	0	Spanner	4/4	3	1	0																
53	53	208	208	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	1492												
53	53	209	209	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	1493												
53	53	210	210	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	1494												
53	53	211	211	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	1495												
53	53	208	208	0.0	0	0	Spanner	4/4	4	1	0																
53	53	208	208	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	1496									251			
53	53	209	209	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	1497												
53	53	210	210	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	1498									252			
53	53	211	211	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	1499												
54	54	212	212	0.0	0	0	Dynamic	4/4	1	1	0					sf											
54	54	212	212	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1500												
54	54	214	214	0.0	1/2	1/2	Spanner	4/4	1	1	0															9	
54	54	214	214	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1501											9	
54	54	215	215	0.0	3/4	3/4	Spanner	4/4	1	1	0																
54	54	215	215	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1502									253			
54	54	212	212	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1503									254			
54	54	849/4	849/4	0.0	1/16	1/16	Spanner	4/4	2	1	0													254	25		
54	54	849/4	849/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1504									254	25		
54	54	425/2	425/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1505									254	25		
54	54	851/4	851/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1506									254	25		
54	54	213	213	0.0	1/4	1/4	Spanner	4/4	2	1	0													254			
54	54	213	213	0.0	1/4	1/4	Spanner	4/4	2	1	0													254		10	
54	54	213	213	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1507									254		10	
54	54	853/4	853/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1508									254		10	
54	54	427/2	427/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1509									254		10	
54	54	855/4	855/4	0.0	7/16	7/16	Spanner	4/4	2	1	0																
54	54	855/4	855/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1510												
54	54	214	214	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1511												
54	54	212	212	0.0	0	0	Dynamic	4/4	3	1	0					sf											
54	54	212	212	3.0	0	0	Chord	4/4	3	1	3/4		1/2	3/2	1512												
54	54	212	212	0.0	0	0	Dynamic	4/4	4	1	0					sf											
54	54	212	212	3.0	0	0	Chord	4/4	4	1	3/4		1/2	3/2	1513												
55	55	216	216	0.0	0	0	Dynamic	4/4	1	1	0					p											
55	55	216	216	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1514												
55	55	218	218	0.0	1/2	1/2	StaffText	4/4	1	1	0							cresc.									
55	55	218	218	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1515												
55	55	219	219	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1516												
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1517												
55	55	216	216	0.0	0	0	Dynamic	4/4	2	1	0					p											
55	55	216	216	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1518									255			
55	55	865/4	865/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1519									255			
55	55	433/2	433/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1520									255			
55	55	867/4	867/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1521												
55	55	217	217	0.0	1/4	1/4	StaffText	4/4	2	1	0							cresc.									
55	55	217	217	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1522												
55	55	218	218	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1523									256			
55	55	873/4	873/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1524									256			
55	55	437/2	437/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1525									256			
55	55	875/4	875/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1526									256			
55	55	219	219	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1527									256			
55	55	877/4	877/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1528									256			
55	55	439/2	439/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1529									256			
55	55	879/4	879/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1530												
55	55	216	216	0.0	0	0	Dynamic	4/4	3	1	0					p											
55	55	216	216	3.0	0	0	Chord	4/4	3	1	3/4		1/2	3/2	1531												
55	55	219	219	0.0	3/4	3/4	StaffText	4/4	3	1	0							cresc.									
55	55	219	219	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	1532												
55	55	216	216	0.0	0	0	Dynamic	4/4	4	1	0					p											
55	55	216	216	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	1533												
55	55	218	218	0.0	1/2	1/2	StaffText	4/4	4	1	0							cresc.									
55	55	218	218	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	1534												
55	55	219	219	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	1535												
56	56	220	220	0.0	0	0	Dynamic	4/4	1	1	0					f											
56	56	220	220	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1536												
56	56	221	221	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1537									257			
56	56	664/3	664/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1538		articStaccatoAbove							257			
56	56	665/3	665/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1539		articStaccatoAbove							257			
56	56	222	222	0.0	1/2	1/2	Spanner	4/4	1	1	0													257		11	
56	56	222	222	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1540		articStaccatoAbove							257		11	
56	56	667/3	667/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1541		articStaccatoAbove							257		11	
56	56	668/3	668/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1542		articStaccatoAbove							257		11	
56	56	223	223	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1543		articStaccatoAbove							257		11	
56	56	670/3	670/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1544		articStaccatoAbove							257		11	
56	56	671/3	671/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1545		articStaccatoAbove									11	
56	56	220	220	0.0	0	0	Dynamic	4/4	2	1	0					f											
56	56	220	220	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1546									258			
56	56	881/4	881/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1547									258			
56	56	441/2	441/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1548									258			
56	56	883/4	883/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1549												
56	56	221	221	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1550												
56	56	223	223	0.0	3/4	3/4	Dynamic	4/4	2	1	0					p											
56	56	223	223	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1551												
56	56	220	220	0.0	0	0	Dynamic	4/4	3	1	0					f											
56	56	220	220	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	1552												
56	56	223	223	0.0	3/4	3/4	Dynamic	4/4	3	1	0					p											
56	56	223	223	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	1553												
56	56	220	220	0.0	0	0	Dynamic	4/4	4	1	0					f											
56	56	220	220	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	1554												
56	56	221	221	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	1555												
57	57	224	224	0.0	0	0	Dynamic	4/4	1	1	0					p											
57	57	224	224	0.0	0	0	Spanner	4/4	1	1	0																
57	57	224	224	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	1556												
57	57	451/2	451/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1557												
57	57	226	226	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1558									259			
57	57	227	227	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1559												
57	57	451/2	451/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1560												
57	57	226	226	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1561									260			
57	57	227	227	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1562												
57	57	224	224	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	1563												
57	57	897/4	897/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	1564									261			
57	57	449/2	449/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	1565									261			
57	57	899/4	899/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	1566									261			
57	57	225	225	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	1567									261			
57	57	901/4	901/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	1568									261			
57	57	451/2	451/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	1569									261			
57	57	903/4	903/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	1570									261			
57	57	226	226	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	1571									261			
57	57	905/4	905/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	1572									261			
57	57	453/2	453/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	1573									261			
57	57	907/4	907/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	1574									261			
57	57	227	227	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	1575									261			
57	57	909/4	909/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	1576									261			
57	57	455/2	455/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	1577									261			
57	57	911/4	911/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	1578												
57	57	224	224	0.0	0	0	Dynamic	4/4	4	1	0					p											
57	57	224	224	4.0	0	0	Chord	4/4	4	1	1		1	1	1579												
58	58	228	228	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1580												
58	58	457/2	457/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	1581												
58	58	459/2	459/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1582									262			
58	58	230	230	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1583												
58	58	461/2	461/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1584		articStaccatoBelow							263			
58	58	231	231	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1585		articStaccatoBelow							263			
58	58	463/2	463/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1586		articStaccatoBelow										
58	58	228	228	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1587												
58	58	457/2	457/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	1588												
58	58	459/2	459/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1589												
58	58	230	230	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1590												
58	58	461/2	461/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1591		articStaccatoBelow							264			
58	58	231	231	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1592		articStaccatoBelow							264			
58	58	463/2	463/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1593		articStaccatoBelow										
58	58	228	228	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	1594									265			
58	58	913/4	913/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	1595									265			
58	58	457/2	457/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	1596									265			
58	58	915/4	915/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	1597									265			
58	58	229	229	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	1598									265			
58	58	917/4	917/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	1599									265			
58	58	459/2	459/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	1600									265			
58	58	919/4	919/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	1601												
58	58	230	230	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	1602									266			
58	58	921/4	921/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	1603									266			
58	58	461/2	461/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	1604									266			
58	58	923/4	923/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	1605									266			
58	58	231	231	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	1606									266			
58	58	925/4	925/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	1607									266			
58	58	463/2	463/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	1608									266			
58	58	927/4	927/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	1609												
58	58	228	228	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	1610												
58	58	229	229	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	1611												
58	58	230	230	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	1612												
59	59	232	232	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1613												
59	59	465/2	465/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1614		articStaccatoBelow							267			
59	59	233	233	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1615		articStaccatoBelow							267			
59	59	467/2	467/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1616		articStaccatoBelow										
59	59	234	234	0.0	1/2	1/2	StaffText	4/4	1	1	0							cresc.									
59	59	234	234	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1617									268			
59	59	235	235	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1618												
59	59	232	232	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1619												
59	59	465/2	465/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1620		articStaccatoBelow							269			
59	59	233	233	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1621		articStaccatoBelow							269			
59	59	467/2	467/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1622		articStaccatoBelow										
59	59	234	234	0.0	1/2	1/2	StaffText	4/4	2	1	0							cresc.									
59	59	234	234	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1623									270			
59	59	235	235	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1624												
59	59	232	232	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	1625									271			
59	59	929/4	929/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	1626									271			
59	59	465/2	465/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	1627									271			
59	59	931/4	931/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	1628									271			
59	59	233	233	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	1629									271			
59	59	933/4	933/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	1630									271			
59	59	467/2	467/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	1631									271			
59	59	935/4	935/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	1632												
59	59	234	234	0.0	1/2	1/2	StaffText	4/4	3	1	0							cresc.									
59	59	234	234	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	1633									272			
59	59	937/4	937/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	1634									272			
59	59	469/2	469/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	1635									272			
59	59	939/4	939/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	1636									272			
59	59	235	235	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	1637									272			
59	59	941/4	941/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	1638									272			
59	59	471/2	471/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	1639									272			
59	59	943/4	943/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	1640												
59	59	232	232	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	1641												
59	59	467/2	467/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	1642												
59	59	234	234	0.0	1/2	1/2	StaffText	4/4	4	1	0							cresc.									
59	59	234	234	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	1643									273			
59	59	469/2	469/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	1644									273			
59	59	235	235	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	1645									273			
59	59	471/2	471/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	1646												
60	60	236	236	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1647									274			
60	60	237	237	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1648												
60	60	475/2	475/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1649									275			
60	60	238	238	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1650												
60	60	477/2	477/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1651		articStaccatoBelow							276			
60	60	239	239	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1652		articStaccatoBelow							276			
60	60	479/2	479/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1653		articStaccatoBelow										
60	60	236	236	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1654												
60	60	236	236	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	1655									277			
60	60	945/4	945/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	1656									277			
60	60	473/2	473/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	1657									277			
60	60	947/4	947/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	1658									277			
60	60	237	237	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	1659									277			
60	60	949/4	949/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	1660									277			
60	60	475/2	475/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	1661									277			
60	60	951/4	951/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	1662												
60	60	238	238	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	1663									278			
60	60	953/4	953/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	1664									278			
60	60	477/2	477/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	1665									278			
60	60	955/4	955/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	1666									278			
60	60	239	239	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	1667									278			
60	60	957/4	957/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	1668									278			
60	60	479/2	479/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	1669									278			
60	60	959/4	959/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	1670												
60	60	236	236	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	1671									279			
60	60	473/2	473/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	1672									279			
60	60	237	237	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	1673									279			
60	60	475/2	475/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	1674												
60	60	238	238	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	1675												
61	61	240	240	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1676												
61	61	481/2	481/2	0.0	1/8	1/8	Dynamic	4/4	1	1	0					sf											
61	61	481/2	481/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1677									280			
61	61	241	241	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1678												
61	61	483/2	483/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1679		articStaccatoBelow										
61	61	485/2	485/2	0.0	5/8	5/8	StaffText	4/4	1	1	0							cresc.									
61	61	485/2	485/2	0.0	5/8	5/8	Dynamic	4/4	1	1	0					sf											
61	61	485/2	485/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1680									281			
61	61	243	243	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1681												
61	61	487/2	487/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1682		articStaccatoBelow										
61	61	483/2	483/2	0.0	3/8	3/8	StaffText	4/4	2	1	0							cresc.									
61	61	483/2	483/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1683									282			
61	61	967/4	967/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1684												
61	61	242	242	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1685												
61	61	487/2	487/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1686									283			
61	61	975/4	975/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1687												
61	61	240	240	2.0	0	0	Chord	4/4	3	1	1/2	c16	1/2	1	1688									284			
61	61	240	240	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	1689									284			
61	61	242	242	0.0	1/2	1/2	StaffText	4/4	3	1	0							cresc.									
61	61	242	242	2.0	1/2	1/2	Chord	4/4	3	1	1/2	c16	1/2	1	1690									285			
