mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
194	194	774	774	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	2943									531		
194	194	775	775	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	2944		articStaccatoAbove									
194	194	772	772	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	2945											
194	194	1549/2	1549/2	0.5	5/8	5/8	Chord	2/2	4	1	1/8			1/8	1	2946									532		
194	194	775	775	0.5	3/4	3/4	Chord	2/2	4	1	1/8			1/8	1	2947									532		
194	194	1551/2	1551/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	2948									532		
195	195	776	776	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	2949									533		
195	195	777	777	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	2950											
195	195	778	778	0.0	1/2	1/2	Dynamic	2/2	1	1	0						f										
195	195	778	778	0.0	1/2	1/2	StaffText	2/2	1	1	0								"<font face=""Plantin MT Std""/><i>dim</i>"								
195	195	778	778	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2951		articStaccatoAbove							534		
195	195	779	779	0.0	3/4	3/4	StaffText	2/2	1	1	0								<i>espress.</i>								
195	195	779	779	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2952		articStaccatoAbove									
195	195	778	778	0.0	1/2	1/2	Dynamic	2/2	2	1	0						f										
195	195	778	778	0.0	1/2	1/2	StaffText	2/2	2	1	0								"<font face=""Plantin MT Std""/><i>dim</i>"								
195	195	778	778	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	2953		articAccentBelow									
195	195	776	776	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	2954											
195	195	1557/2	1557/2	0.0	5/8	5/8	Dynamic	2/2	3	1	0						p										
195	195	1557/2	1557/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	2955									535		
195	195	779	779	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	2956											
195	195	1559/2	1559/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	2957									536		
195	195	776	776	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	2958											
196	196	780	780	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	2959									537		
196	196	781	781	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	2960											
196	196	782	782	0.0	1/2	1/2	Dynamic	2/2	1	1	0						p										
196	196	782	782	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2961		articStaccatoAbove							538		
196	196	783	783	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2962		articStaccatoAbove									
196	196	780	780	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	2963									539		
196	196	781	781	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	2964											
196	196	782	782	0.0	1/2	1/2	Dynamic	2/2	2	1	0						p										
196	196	782	782	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2965		articStaccatoAbove							540		
196	196	783	783	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2966		articStaccatoAbove									
196	196	780	780	1.5	0	0	Chord	2/2	3	1	3/8			1/4	3/2	2967									536		
196	196	1563/2	1563/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	2968											
196	196	782	782	1.5	1/2	1/2	Chord	2/2	3	1	3/8			1/4	3/2	2969									541		
196	196	1567/2	1567/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	2970											
196	196	780	780	0.0	0	0	Dynamic	2/2	4	1	0						p										
196	196	780	780	2.0	0	0	Chord	2/2	4	1	1/2			1/2	1	2971									542		
196	196	782	782	0.0	1/2	1/2	Spanner	2/2	4	1	0																17
196	196	782	782	2.0	1/2	1/2	Chord	2/2	4	1	1/2			1/2	1	2972											17
197	197	784	784	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	2973									543		
197	197	785	785	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	2974											
197	197	786	786	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2975		articStaccatoAbove							544		
197	197	787	787	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2976		articStaccatoAbove									
197	197	784	784	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	2977									545		
197	197	785	785	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	2978									545		
197	197	786	786	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2979									545		
197	197	787	787	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2980											
197	197	784	784	1.5	0	0	Chord	2/2	3	1	3/8			1/4	3/2	2981									546		
197	197	1571/2	1571/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	2982											
197	197	786	786	1.5	1/2	1/2	Chord	2/2	3	1	3/8			1/4	3/2	2983									547		
197	197	1575/2	1575/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	2984											
197	197	784	784	0.0	0	0	Spanner	2/2	4	1	0															15	
197	197	784	784	0.0	0	0	Spanner	2/2	4	1	0															15	
197	197	784	784	2.0	0	0	Chord	2/2	4	1	1/2			1/2	1	2985									548	15	
197	197	786	786	0.0	1/2	1/2	Spanner	2/2	4	1	0																
197	197	786	786	2.0	1/2	1/2	Chord	2/2	4	1	1/2			1/2	1	2986											
198	198	788	788	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	2987									549		
198	198	789	789	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	2988											
198	198	790	790	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2989									550		
198	198	791	791	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2990											
198	198	788	788	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	2991									551		
198	198	789	789	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	2992											
198	198	790	790	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2993		articStaccatoAbove							552		
198	198	791	791	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2994		articStaccatoAbove									
198	198	788	788	0.5	0	0	Chord	2/2	3	1	1/8			1/8	1	2995									553		
198	198	1577/2	1577/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8			1/8	1	2996									553		
198	198	789	789	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	2997									553		
198	198	1579/2	1579/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	2998									553		
198	198	790	790	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	2999											
198	198	791	791	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	3000		articStaccatoAbove									
198	198	788	788	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	3001											
198	198	1581/2	1581/2	0.5	5/8	5/8	Chord	2/2	4	1	1/8			1/8	1	3002									554		
198	198	791	791	0.5	3/4	3/4	Chord	2/2	4	1	1/8			1/8	1	3003											
198	198	1583/2	1583/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	3004									555		
199	199	792	792	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	3005									556		
199	199	793	793	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	3006											
199	199	794	794	0.0	1/2	1/2	StaffText	2/2	1	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
199	199	794	794	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	3007									557		
199	199	795	795	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	3008											
199	199	792	792	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	3009									558		
199	199	793	793	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	3010											
199	199	794	794	0.0	1/2	1/2	StaffText	2/2	2	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
199	199	794	794	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	3011									559		
199	199	795	795	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	3012											
199	199	792	792	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	3013									560		
199	199	793	793	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	3014											
199	199	794	794	0.0	1/2	1/2	StaffText	2/2	3	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
199	199	794	794	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	3015									561		
199	199	795	795	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	3016											
199	199	792	792	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	3017											
199	199	1589/2	1589/2	0.0	5/8	5/8	StaffText	2/2	4	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
199	199	1589/2	1589/2	0.5	5/8	5/8	Chord	2/2	4	1	1/8			1/8	1	3018									562		
199	199	795	795	0.5	3/4	3/4	Chord	2/2	4	1	1/8			1/8	1	3019											
199	199	1591/2	1591/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	3020									563		
200	200	796	796	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	3021									564		
200	200	797	797	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	3022											
200	200	798	798	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	3023									565		
200	200	799	799	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	3024											
200	200	796	796	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	3025									566		
200	200	797	797	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	3026											
200	200	798	798	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	3027									567		
200	200	799	799	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	3028											
200	200	796	796	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	3029									568		
200	200	797	797	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	3030											
200	200	798	798	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	3031									569		
200	200	799	799	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	3032											
200	200	796	796	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	3033											
200	200	1597/2	1597/2	0.5	5/8	5/8	Chord	2/2	4	1	1/8			1/8	1	3034									570		
200	200	799	799	0.5	3/4	3/4	Chord	2/2	4	1	1/8			1/8	1	3035											
200	200	1599/2	1599/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	3036									571		
201	201	800	800	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	3037									572		
201	201	801	801	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	3038											
201	201	802	802	0.0	1/2	1/2	Dynamic	2/2	1	1	0						f										
201	201	802	802	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	3039									573		
201	201	803	803	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	3040											
201	201	800	800	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	3041									574		
201	201	801	801	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	3042											
201	201	802	802	0.0	1/2	1/2	Dynamic	2/2	2	1	0						f										
201	201	802	802	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	3043									575		
201	201	803	803	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	3044											
201	201	800	800	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	3045									576		
201	201	801	801	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	3046											
201	201	802	802	0.0	1/2	1/2	Dynamic	2/2	3	1	0						f										
201	201	802	802	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	3047									577		
201	201	803	803	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	3048											
201	201	800	800	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	3049											
201	201	1605/2	1605/2	0.0	5/8	5/8	Dynamic	2/2	4	1	0						f										
201	201	1605/2	1605/2	0.5	5/8	5/8	Chord	2/2	4	1	1/8			1/8	1	3050									578		
201	201	803	803	0.5	3/4	3/4	Chord	2/2	4	1	1/8			1/8	1	3051											
201	201	1607/2	1607/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	3052									579		
202	202	804	804	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	3053									580		
202	202	805	805	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	3054											
202	202	806	806	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	3055									581		
202	202	807	807	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	3056											
202	202	804	804	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	3057									582		
202	202	805	805	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	3058											
202	202	806	806	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	3059									583		
202	202	807	807	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	3060											
202	202	804	804	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	3061									584		
202	202	805	805	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	3062											
202	202	806	806	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	3063									585		
202	202	807	807	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	3064											
202	202	804	804	4.0	0	0	Chord	2/2	4	1	1			1	1	3065											
203	203	808	808	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	3066									586		
203	203	809	809	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	3067											
203	203	1621/2	1621/2	0.0	5/8	5/8	Dynamic	2/2	1	1	0						p										
203	203	1621/2	1621/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	3068									587		
203	203	811	811	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	3069											
203	203	1623/2	1623/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	3070									588		
203	203	808	808	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	3071									589		
203	203	809	809	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	3072											
203	203	810	810	0.0	1/2	1/2	StaffText	2/2	2	1	0								"<font face=""Plantin MT Std""/><i>dim</i>"								
203	203	810	810	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	3073									590		
203	203	811	811	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	3074											
203	203	808	808	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	3075									591		
203	203	809	809	0.0	1/4	1/4	StaffText	2/2	3	1	0								"<font face=""Plantin MT Std""/><i>dim</i>"						591		
203	203	809	809	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	3076									591		
203	203	810	810	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	3077									591		
203	203	811	811	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	3078											
203	203	808	808	0.0	0	0	StaffText	2/2	4	1	0								"<font face=""Plantin MT Std""/><i>dim</i>"								
203	203	808	808	4.0	0	0	Chord	2/2	4	1	1			1	1	3079											
204	204	812	812	1.5	0	0	Chord	2/2	1	1	3/8			1/4	3/2	3080									588		
204	204	1627/2	1627/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	3081											
204	204	814	814	1.5	1/2	1/2	Chord	2/2	1	1	3/8			1/4	3/2	3082									592		
204	204	1631/2	1631/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	3083											
204	204	812	812	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	3084									593		
204	204	813	813	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	3085											
204	204	1629/2	1629/2	0.0	5/8	5/8	Dynamic	2/2	2	1	0						p										
204	204	1629/2	1629/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	3086									594		
204	204	815	815	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	3087											
204	204	1631/2	1631/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	3088									595		
204	204	812	812	0.0	0	0	Dynamic	2/2	3	1	0						p										
204	204	812	812	2.0	0	0	Chord	2/2	3	1	1/2			1/2	1	3089									596		
204	204	814	814	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	3090									596		
204	204	815	815	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	3091									596		
204	204	812	812	0.0	0	0	Dynamic	2/2	4	1	0						p										
204	204	812	812	4.0	0	0	Chord	2/2	4	1	1			1	1	3092											
205	205	816	816	1.5	0	0	Chord	2/2	1	1	3/8			1/4	3/2	3093									597		
205	205	1635/2	1635/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	3094											
205	205	818	818	0.0	1/2	1/2	StaffText	2/2	1	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
205	205	818	818	1.5	1/2	1/2	Chord	2/2	1	1	3/8			1/4	3/2	3095									598		
205	205	1639/2	1639/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	3096											
205	205	816	816	1.5	0	0	Chord	2/2	2	1	3/8			1/4	3/2	3097									595		
205	205	1635/2	1635/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	3098											
205	205	818	818	0.0	1/2	1/2	StaffText	2/2	2	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
205	205	818	818	1.5	1/2	1/2	Chord	2/2	2	1	3/8			1/4	3/2	3099									599		
205	205	1639/2	1639/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	3100											
205	205	816	816	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	3101											
205	205	1637/2	1637/2	0.0	5/8	5/8	StaffText	2/2	3	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
205	205	1637/2	1637/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	3102									600		
205	205	819	819	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	3103											
205	205	1639/2	1639/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	3104									601		
205	205	816	816	4.0	0	0	Chord	2/2	4	1	1			1	1	3105											
206	206	820	820	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	3106									602		
206	206	821	821	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	3107									602		
206	206	822	822	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	3108									602		
206	206	823	823	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	3109									602		
206	206	820	820	1.5	0	0	Chord	2/2	2	1	3/8			1/4	3/2	3110									603		
206	206	1643/2	1643/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	3111											
206	206	822	822	1.5	1/2	1/2	Chord	2/2	2	1	3/8			1/4	3/2	3112									604		
206	206	1647/2	1647/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	3113											
206	206	820	820	1.5	0	0	Chord	2/2	3	1	3/8			1/4	3/2	3114									601		
206	206	1643/2	1643/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	3115											
206	206	822	822	1.5	1/2	1/2	Chord	2/2	3	1	3/8			1/4	3/2	3116									605		
206	206	1647/2	1647/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	3117											
206	206	820	820	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	3118											
206	206	1645/2	1645/2	0.0	5/8	5/8	Dynamic	2/2	4	1	0						f										
206	206	1645/2	1645/2	0.5	5/8	5/8	Chord	2/2	4	1	1/8			1/8	1	3119									606		
206	206	823	823	0.5	3/4	3/4	Chord	2/2	4	1	1/8			1/8	1	3120											
206	206	1647/2	1647/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	3121									607		
207	207	824	824	0.0	0	0	Dynamic	2/2	1	1	0						f										
207	207	824	824	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	3122											
207	207	825	825	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	3123		articStaccatoAbove									
207	207	826	826	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	3124		articAccentAbove									
207	207	824	824	0.0	0	0	Dynamic	2/2	2	1	0						sf										
207	207	824	824	0.0	0	0	Dynamic	2/2	2	1	0						f										
207	207	824	824	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	3125									608		
207	207	825	825	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	3126									608		
207	207	1651/2	1651/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	3127											
207	207	826	826	0.0	1/2	1/2	Dynamic	2/2	2	1	0						sf										
207	207	826	826	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	3128									609		
207	207	827	827	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	3129									609		
207	207	1655/2	1655/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	3130											
207	207	824	824	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	3131											
207	207	824	824	1.5	0	0	Chord	2/2	4	1	3/8			1/4	3/2	3132									607		
207	207	1651/2	1651/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8			1/8	1	3133											
207	207	826	826	1.5	1/2	1/2	Chord	2/2	4	1	3/8			1/4	3/2	3134									610		
207	207	1655/2	1655/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	3135											
208	208	828	828	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	3136											
208	208	830	830	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	3137									611		
208	208	828	828	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	3138		articStaccatoAbove									
208	208	829	829	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	3139		articStaccatoAbove									
208	208	830	830	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	3140											
208	208	1661/2	1661/2	0.0	5/8	5/8	Dynamic	2/2	3	1	0						f										
208	208	1661/2	1661/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	3141									612		
208	208	831	831	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	3142											
208	208	1663/2	1663/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	3143									613		
208	208	828	828	0.0	0	0	Dynamic	2/2	4	1	0						sf										
208	208	828	828	4.0	0	0	Chord	2/2	4	1	1			1	1	3144											
209	209	832	832	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	3145											
209	209	834	834	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	3146											
209	209	832	832	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	3147											
209	209	833	833	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	3148									614		
209	209	1667/2	1667/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	3149									614		
209	209	834	834	0.0	1/2	1/2	Dynamic	2/2	2	1	0						sf										
209	209	834	834	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	3150											
209	209	835	835	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	3151									615		
209	209	1671/2	1671/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	3152									615		
209	209	832	832	2.0	0	0	Chord	2/2	3	1	1/2			1/2	1	3153											
209	209	834	834	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	3154											
209	209	832	832	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	3155											
209	209	1669/2	1669/2	0.5	5/8	5/8	Chord	2/2	4	1	1/8			1/8	1	3156									616		
209	209	835	835	0.5	3/4	3/4	Chord	2/2	4	1	1/8			1/8	1	3157											
209	209	1671/2	1671/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	3158									617		
210	210	836	836	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	3159									618		
210	210	837	837	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	3160											
210	210	838	838	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	3161		articStaccatoAbove									
210	210	839	839	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	3162									619		
210	210	836	836	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	3163											
210	210	836	836	2.0	0	0	Chord	2/2	3	1	1/2			1/2	1	3164											
210	210	838	838	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	3165											
210	210	836	836	0.5	0	0	Chord	2/2	4	1	1/8			1/8	1	3166											
210	210	1673/2	1673/2	0.5	1/8	1/8	Chord	2/2	4	1	1/8			1/8	1	3167									620		
210	210	837	837	0.5	1/4	1/4	Chord	2/2	4	1	1/8			1/8	1	3168											
210	210	1675/2	1675/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8			1/8	1	3169									621		
210	210	838	838	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	3170											
211	211	840	840	0.0	0	0	Dynamic	2/2	1	1	0						ff										
211	211	840	840	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	3171											
211	211	841	841	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	3172											
211	211	842	842	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	3173		articAccentAbove									
211	211	840	840	0.0	0	0	Dynamic	2/2	2	1	0						ff										
211	211	840	840	3.0	0	0	Chord	2/2	2	1	3/4			1/2	3/2	3174											
211	211	843	843	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	3175											
211	211	1687/2	1687/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	3176											
211	211	1685/2	1685/2	0.0	5/8	5/8	Dynamic	2/2	3	1	0						ff										
211	211	1685/2	1685/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	3177									622		
211	211	843	843	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	3178											
211	211	1687/2	1687/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	3179									623		
211	211	840	840	0.0	0	0	Dynamic	2/2	4	1	0						ff										
211	211	840	840	4.0	0	0	Chord	2/2	4	1	1			1	1	3180											
212	212	844	844	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	3181											
212	212	846	846	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	3182		articAccentAbove									
212	212	844	844	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	3183		articStaccatoAbove									
212	212	845	845	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	3184		articStaccatoAbove									
212	212	846	846	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	3185									624		
212	212	844	844	2.0	0	0	Chord	2/2	3	1	1/2			1/2	1	3186											
212	212	846	846	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	3187											
212	212	844	844	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	3188											
212	212	1693/2	1693/2	0.5	5/8	5/8	Chord	2/2	4	1	1/8			1/8	1	3189									625		
