mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
233	232	1813/2	1813/2	3.0	0	0	Chord	4/4	4	1	3/4			1/2	3/2	4155									912		
233	232	1819/2	1819/2	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	4156											
234	233	1821/2	1821/2	0.0	0	0	Spanner	4/4	1	1	0															42	
234	233	1821/2	1821/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	4157									913	42	
234	233	1823/2	1823/2	0.0	1/4	1/4	Spanner	4/4	1	1	0														913		
234	233	1823/2	1823/2	0.0	1/4	1/4	Spanner	4/4	1	1	0														913		19
234	233	1823/2	1823/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	4158									913		19
234	233	1825/2	1825/2	0.0	1/2	1/2	Spanner	4/4	1	1	0																
234	233	1825/2	1825/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	4159											
234	233	1827/2	1827/2	0.0	3/4	3/4	Dynamic	4/4	1	1	0						f										
234	233	1827/2	1827/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	4160											
234	233	3657/4	3657/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	4161											
234	233	1821/2	1821/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	4162									914		
234	233	911	911	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	4163											
234	233	1823/2	1823/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	4164									915		
234	233	912	912	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	4165											
234	233	1825/2	1825/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	4166									916		
234	233	3651/4	3651/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	4167											
234	233	913	913	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	4168									917		
234	233	3653/4	3653/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	4169											
234	233	1827/2	1827/2	0.0	3/4	3/4	Dynamic	4/4	2	1	0						f										
234	233	1827/2	1827/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16			1/8	3/2	4170											
234	233	3657/4	3657/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	4171											
234	233	1821/2	1821/2	0.0	0	0	Spanner	4/4	3	1	0															43	
234	233	1821/2	1821/2	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	4172									918	43	
234	233	1823/2	1823/2	0.0	1/4	1/4	Spanner	4/4	3	1	0														918		
234	233	1823/2	1823/2	0.0	1/4	1/4	Spanner	4/4	3	1	0														918		20
234	233	1823/2	1823/2	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	4173									918		20
234	233	1825/2	1825/2	0.0	1/2	1/2	Spanner	4/4	3	1	0																
234	233	1825/2	1825/2	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	4174											
234	233	1827/2	1827/2	0.0	3/4	3/4	Dynamic	4/4	3	1	0						f										
234	233	1827/2	1827/2	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	4175											
234	233	914	914	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	4176											
234	233	1821/2	1821/2	0.0	0	0	Spanner	4/4	4	1	0															44	
234	233	1821/2	1821/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	4177									919	44	
234	233	1823/2	1823/2	0.0	1/4	1/4	Spanner	4/4	4	1	0														919		
234	233	1823/2	1823/2	0.0	1/4	1/4	Spanner	4/4	4	1	0														919		21
234	233	1823/2	1823/2	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	4178									919		21
234	233	1825/2	1825/2	0.0	1/2	1/2	Spanner	4/4	4	1	0																
234	233	1825/2	1825/2	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	4179											
234	233	1827/2	1827/2	0.0	3/4	3/4	Dynamic	4/4	4	1	0						f										
234	233	1827/2	1827/2	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	4180											
235	234	1829/2	1829/2	0.0	0	0	StaffText	4/4	1	1	0								<i>espress.</i>								
235	234	1829/2	1829/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	4181									920		
235	234	1831/2	1831/2	0.75	1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	4182											
235	234	3665/4	3665/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	4183											
235	234	1833/2	1833/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	4184									921		
235	234	1835/2	1835/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	4185											
235	234	3673/4	3673/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	4186											
235	234	1829/2	1829/2	0.0	0	0	StaffText	4/4	2	1	0								<i>espress.</i>								
235	234	1829/2	1829/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	4187									922		
235	234	1831/2	1831/2	0.75	1/4	1/4	Chord	4/4	2	1	3/16			1/8	3/2	4188											
235	234	3665/4	3665/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	4189											
235	234	1833/2	1833/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	4190									923		
235	234	1835/2	1835/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16			1/8	3/2	4191											
235	234	3673/4	3673/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	4192											
235	234	1829/2	1829/2	0.25	0	0	Chord	4/4	3	1	1/16			1/16	1	4193									924		
235	234	3659/4	3659/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16			1/16	1	4194											
235	234	915	915	0.25	1/8	1/8	Chord	4/4	3	1	1/16			1/16	1	4195		articStaccatoAbove									
235	234	3661/4	3661/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	4196		articStaccatoAbove									
235	234	1831/2	1831/2	0.25	1/4	1/4	Chord	4/4	3	1	1/16			1/16	1	4197									925		
235	234	3663/4	3663/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16			1/16	1	4198											
235	234	916	916	0.25	3/8	3/8	Chord	4/4	3	1	1/16			1/16	1	4199		articStaccatoAbove									
235	234	3665/4	3665/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	4200		articStaccatoAbove									
235	234	1833/2	1833/2	0.25	1/2	1/2	Chord	4/4	3	1	1/16			1/16	1	4201									926		
235	234	3667/4	3667/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16			1/16	1	4202											
235	234	917	917	0.25	5/8	5/8	Chord	4/4	3	1	1/16			1/16	1	4203		articStaccatoAbove									
235	234	3669/4	3669/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16			1/16	1	4204		articStaccatoAbove									
235	234	1835/2	1835/2	0.25	3/4	3/4	Chord	4/4	3	1	1/16			1/16	1	4205									927		
235	234	3671/4	3671/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16			1/16	1	4206											
235	234	918	918	0.25	7/8	7/8	Chord	4/4	3	1	1/16			1/16	1	4207		articStaccatoAbove									
235	234	3673/4	3673/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	4208		articStaccatoAbove									
235	234	1829/2	1829/2	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	4209											
235	234	915	915	0.5	1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	4210											
235	234	1831/2	1831/2	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	4211											
235	234	916	916	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	4212											
235	234	1833/2	1833/2	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	4213											
235	234	917	917	0.5	5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	4214											
235	234	1835/2	1835/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	4215											
235	234	918	918	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	4216											
236	235	1837/2	1837/2	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	4217									928		
236	235	1841/2	1841/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	4218											
236	235	921	921	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	4219									929		
236	235	1843/2	1843/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	4220											
236	235	3689/4	3689/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	4221											
236	235	1837/2	1837/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	4222									930		
236	235	1839/2	1839/2	0.75	1/4	1/4	Chord	4/4	2	1	3/16			1/8	3/2	4223											
236	235	3681/4	3681/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	4224											
236	235	1841/2	1841/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	4225									931		
236	235	921	921	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	4226									931		
236	235	1843/2	1843/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16			1/8	3/2	4227											
236	235	3689/4	3689/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	4228											
236	235	1837/2	1837/2	0.25	0	0	Chord	4/4	3	1	1/16			1/16	1	4229									932		
236	235	3675/4	3675/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16			1/16	1	4230											
236	235	919	919	0.25	1/8	1/8	Chord	4/4	3	1	1/16			1/16	1	4231		articStaccatoAbove									
236	235	3677/4	3677/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	4232		articStaccatoAbove									
236	235	1839/2	1839/2	0.25	1/4	1/4	Chord	4/4	3	1	1/16			1/16	1	4233									933		
236	235	3679/4	3679/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16			1/16	1	4234											
236	235	920	920	0.25	3/8	3/8	Chord	4/4	3	1	1/16			1/16	1	4235		articStaccatoAbove									
236	235	3681/4	3681/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	4236		articStaccatoAbove									
236	235	1841/2	1841/2	0.25	1/2	1/2	Chord	4/4	3	1	1/16			1/16	1	4237									934		
236	235	3683/4	3683/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16			1/16	1	4238									934		
236	235	921	921	0.25	5/8	5/8	Chord	4/4	3	1	1/16			1/16	1	4239									934		
236	235	3685/4	3685/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16			1/16	1	4240											
236	235	1843/2	1843/2	0.25	3/4	3/4	Chord	4/4	3	1	1/16			1/16	1	4241									935		
236	235	3687/4	3687/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16			1/16	1	4242									935		
236	235	922	922	0.25	7/8	7/8	Chord	4/4	3	1	1/16			1/16	1	4243									935		
236	235	3689/4	3689/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	4244											
236	235	1837/2	1837/2	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	4245											
236	235	919	919	0.5	1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	4246											
236	235	1839/2	1839/2	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	4247											
236	235	920	920	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	4248											
236	235	1841/2	1841/2	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	4249											
236	235	921	921	0.5	5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	4250											
236	235	1843/2	1843/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	4251											
236	235	922	922	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	4252											
237	236	1845/2	1845/2	0.0	0	0	Dynamic	4/4	1	1	0						f										
237	236	1845/2	1845/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	4253									936		
237	236	1847/2	1847/2	0.75	1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	4254											
237	236	3697/4	3697/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	4255											
237	236	1849/2	1849/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	4256									937		
237	236	1851/2	1851/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	4257											
237	236	3705/4	3705/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	4258											
237	236	1845/2	1845/2	0.0	0	0	Dynamic	4/4	2	1	0						f										
237	236	1845/2	1845/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	4259									938		
237	236	1847/2	1847/2	0.75	1/4	1/4	Chord	4/4	2	1	3/16			1/8	3/2	4260											
237	236	3697/4	3697/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	4261											
237	236	1849/2	1849/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	4262									939		
237	236	1851/2	1851/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16			1/8	3/2	4263											
237	236	3705/4	3705/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	4264											
237	236	1845/2	1845/2	0.0	0	0	Dynamic	4/4	3	1	0						f										
237	236	1845/2	1845/2	0.25	0	0	Chord	4/4	3	1	1/16			1/16	1	4265									940		
237	236	3691/4	3691/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16			1/16	1	4266											
237	236	923	923	0.25	1/8	1/8	Chord	4/4	3	1	1/16			1/16	1	4267		articStaccatoAbove									
237	236	3693/4	3693/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	4268		articStaccatoAbove									
237	236	1847/2	1847/2	0.25	1/4	1/4	Chord	4/4	3	1	1/16			1/16	1	4269									941		
237	236	3695/4	3695/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16			1/16	1	4270											
237	236	924	924	0.25	3/8	3/8	Chord	4/4	3	1	1/16			1/16	1	4271		articStaccatoAbove									
237	236	3697/4	3697/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	4272		articStaccatoAbove									
237	236	1849/2	1849/2	0.25	1/2	1/2	Chord	4/4	3	1	1/16			1/16	1	4273									942		
237	236	3699/4	3699/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16			1/16	1	4274											
237	236	925	925	0.25	5/8	5/8	Chord	4/4	3	1	1/16			1/16	1	4275		articStaccatoAbove									
237	236	3701/4	3701/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16			1/16	1	4276		articStaccatoAbove									
237	236	1851/2	1851/2	0.25	3/4	3/4	Chord	4/4	3	1	1/16			1/16	1	4277									943		
237	236	3703/4	3703/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16			1/16	1	4278											
237	236	926	926	0.25	7/8	7/8	Chord	4/4	3	1	1/16			1/16	1	4279		articStaccatoAbove									
237	236	3705/4	3705/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	4280		articStaccatoAbove									
237	236	1845/2	1845/2	0.0	0	0	Dynamic	4/4	4	1	0						f										
237	236	1845/2	1845/2	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	4281											
237	236	923	923	0.5	1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	4282											
237	236	1847/2	1847/2	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	4283											
237	236	924	924	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	4284											
237	236	1849/2	1849/2	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	4285											
237	236	925	925	0.5	5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	4286											
237	236	1851/2	1851/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	4287											
237	236	926	926	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	4288											
238	237	1853/2	1853/2	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	4289									944		
238	237	1857/2	1857/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	4290											
238	237	929	929	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	4291									945		
238	237	1859/2	1859/2	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	4292									945		
238	237	1859/2	1859/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	4293									945		
238	237	930	930	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	4294											
238	237	1853/2	1853/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	4295									946		
238	237	1855/2	1855/2	0.75	1/4	1/4	Chord	4/4	2	1	3/16			1/8	3/2	4296											
238	237	3713/4	3713/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	4297											
238	237	1857/2	1857/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	4298											
238	237	1859/2	1859/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16			1/8	3/2	4299											
238	237	3721/4	3721/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	4300											
238	237	1853/2	1853/2	0.25	0	0	Chord	4/4	3	1	1/16			1/16	1	4301									947		
238	237	3707/4	3707/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16			1/16	1	4302											
238	237	927	927	0.25	1/8	1/8	Chord	4/4	3	1	1/16			1/16	1	4303		articStaccatoAbove									
238	237	3709/4	3709/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	4304		articStaccatoAbove									
238	237	1855/2	1855/2	0.25	1/4	1/4	Chord	4/4	3	1	1/16			1/16	1	4305									948		
238	237	3711/4	3711/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16			1/16	1	4306											
238	237	928	928	0.25	3/8	3/8	Chord	4/4	3	1	1/16			1/16	1	4307		articStaccatoAbove									
238	237	3713/4	3713/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	4308		articStaccatoAbove									
238	237	1857/2	1857/2	0.25	1/2	1/2	Chord	4/4	3	1	1/16			1/16	1	4309									949		
238	237	3715/4	3715/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16			1/16	1	4310									949		
238	237	929	929	0.25	5/8	5/8	Chord	4/4	3	1	1/16			1/16	1	4311									949		
238	237	3717/4	3717/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16			1/16	1	4312											
238	237	1859/2	1859/2	0.25	3/4	3/4	Chord	4/4	3	1	1/16			1/16	1	4313									950		
238	237	3719/4	3719/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16			1/16	1	4314									950		
238	237	930	930	0.25	7/8	7/8	Chord	4/4	3	1	1/16			1/16	1	4315									950		
238	237	3721/4	3721/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	4316											
238	237	1853/2	1853/2	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	4317											
238	237	927	927	0.5	1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	4318											
238	237	1855/2	1855/2	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	4319											
238	237	928	928	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	4320											
238	237	1857/2	1857/2	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	4321											
238	237	929	929	0.5	5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	4322											
238	237	1859/2	1859/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	4323											
238	237	930	930	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	4324											
239	238	1861/2	1861/2	0.0	0	0	Dynamic	4/4	1	1	0						sf										
239	238	1861/2	1861/2	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	4325											
239	238	1865/2	1865/2	0.0	1/2	1/2	Dynamic	4/4	1	1	0						sf										
239	238	1865/2	1865/2	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	4326											
239	238	1861/2	1861/2	0.0	0	0	Dynamic	4/4	2	1	0						sf										
239	238	1861/2	1861/2	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	4327											
239	238	1865/2	1865/2	0.0	1/2	1/2	Dynamic	4/4	2	1	0						sf										
239	238	1865/2	1865/2	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	4328											
239	238	1861/2	1861/2	0.25	0	0	Chord	4/4	3	1	1/16			1/16	1	4329									951		
239	238	3723/4	3723/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16			1/16	1	4330									951		
239	238	931	931	0.25	1/8	1/8	Chord	4/4	3	1	1/16			1/16	1	4331									951		
239	238	3725/4	3725/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	4332											
239	238	1863/2	1863/2	0.25	1/4	1/4	Chord	4/4	3	1	1/16			1/16	1	4333									952		
239	238	3727/4	3727/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16			1/16	1	4334									952		
239	238	932	932	0.25	3/8	3/8	Chord	4/4	3	1	1/16			1/16	1	4335									952		
239	238	3729/4	3729/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	4336											
239	238	1865/2	1865/2	0.0	1/2	1/2	Dynamic	4/4	3	1	0						ff										
239	238	1865/2	1865/2	0.25	1/2	1/2	Chord	4/4	3	1	1/16			1/16	1	4337									953		
239	238	3731/4	3731/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16			1/16	1	4338									953		
239	238	933	933	0.25	5/8	5/8	Chord	4/4	3	1	1/16			1/16	1	4339									953		
239	238	3733/4	3733/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16			1/16	1	4340											
239	238	1867/2	1867/2	0.25	3/4	3/4	Chord	4/4	3	1	1/16			1/16	1	4341									954		
239	238	3735/4	3735/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16			1/16	1	4342									954		
239	238	934	934	0.25	7/8	7/8	Chord	4/4	3	1	1/16			1/16	1	4343									954		
239	238	3737/4	3737/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	4344											
239	238	1861/2	1861/2	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	4345											
239	238	931	931	0.5	1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	4346											
239	238	1863/2	1863/2	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	4347											
239	238	932	932	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	4348											
239	238	1865/2	1865/2	0.0	1/2	1/2	Dynamic	4/4	4	1	0						ff										
239	238	1865/2	1865/2	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	4349											
239	238	933	933	0.5	5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	4350											
239	238	1867/2	1867/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	4351											
239	238	934	934	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	4352											
240	239	1869/2	1869/2	0.0	0	0	Dynamic	4/4	1	1	0						sf										
240	239	1869/2	1869/2	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	4353											
240	239	1873/2	1873/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	4354									955		
240	239	937	937	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	4355									955		
240	239	1875/2	1875/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	4356									955		
240	239	938	938	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	4357											
240	239	1869/2	1869/2	0.0	0	0	Dynamic	4/4	2	1	0						sf										
240	239	1869/2	1869/2	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	4358											
240	239	1873/2	1873/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	4359									956		
240	239	937	937	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	4360									956		
240	239	1875/2	1875/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	4361									956		
240	239	938	938	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	4362											
240	239	1869/2	1869/2	0.25	0	0	Chord	4/4	3	1	1/16			1/16	1	4363									957		
240	239	3739/4	3739/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16			1/16	1	4364											
240	239	935	935	0.25	1/8	1/8	Chord	4/4	3	1	1/16			1/16	1	4365		articStaccatoBelow									
240	239	3741/4	3741/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	4366		articStaccatoBelow									
240	239	1871/2	1871/2	0.25	1/4	1/4	Chord	4/4	3	1	1/16			1/16	1	4367									958		
240	239	3743/4	3743/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16			1/16	1	4368											
240	239	936	936	0.25	3/8	3/8	Chord	4/4	3	1	1/16			1/16	1	4369		articStaccatoBelow									
240	239	3745/4	3745/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	4370		articStaccatoBelow									
240	239	1873/2	1873/2	0.25	1/2	1/2	Chord	4/4	3	1	1/16			1/16	1	4371									959		
240	239	3747/4	3747/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16			1/16	1	4372									959		
240	239	937	937	0.25	5/8	5/8	Chord	4/4	3	1	1/16			1/16	1	4373									959		
240	239	3749/4	3749/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16			1/16	1	4374											
240	239	1875/2	1875/2	0.25	3/4	3/4	Chord	4/4	3	1	1/16			1/16	1	4375									960		
240	239	3751/4	3751/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16			1/16	1	4376									960		
240	239	938	938	0.25	7/8	7/8	Chord	4/4	3	1	1/16			1/16	1	4377									960		
240	239	3753/4	3753/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	4378											
240	239	1869/2	1869/2	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	4379											
240	239	935	935	0.5	1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	4380											
240	239	1871/2	1871/2	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	4381											
240	239	936	936	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	4382											
240	239	1873/2	1873/2	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	4383											
240	239	937	937	0.5	5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	4384											
240	239	1875/2	1875/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	4385											
240	239	938	938	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	4386											
241	240	1877/2	1877/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	4387		articStaccatoAbove									
241	240	939	939	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	4388		articStaccatoAbove									
241	240	1879/2	1879/2	1.5	1/4	1/4	Chord	4/4	1	1	3/8			1/4	3/2	4389									961		
241	240	941	941	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	4390									961		
241	240	1883/2	1883/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	4391									961		
241	240	942	942	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	4392											
241	240	1877/2	1877/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	4393		articStaccatoBelow									
241	240	939	939	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	4394		articStaccatoBelow									
