mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_line	crescendo_hairpin
134	134	399	399	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	2106												
134	134	399	399	1.0	0	0	Chord	3/4	3	1	1/4		r16	1/4	1	2107		articAccentAbove										
134	134	400	400	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	2108		articStaccatoBelow										
134	134	801/2	801/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	2109		articStaccatoBelow										
134	134	401	401	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	2110		articStaccatoBelow										
134	134	803/2	803/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	2111		articStaccatoBelow										
134	134	399	399	3.0	0	0	Chord	3/4	4	1	3/4			1/2	3/2	2112												
135	135	402	402	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	2113									46			
135	135	402	402	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	2114												
135	135	403	403	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	2115									47			
135	135	404	404	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	2116									47			
135	135	402	402	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	2117									48			
135	135	403	403	1.0	1/4	1/4	Chord	3/4	3	1	1/4			1/4	1	2118									48			
135	135	404	404	1.0	1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	2119									48			
135	135	402	402	3.0	0	0	Chord	3/4	4	1	3/4			1/2	3/2	2120									49			
136	136	405	405	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	2121									46			
136	136	406	406	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	2122												
136	136	407	407	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	2123												
136	136	405	405	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	2124									47			
136	136	406	406	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	2125									47			
136	136	407	407	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	2126												
136	136	405	405	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	2127									48			
136	136	406	406	1.0	1/4	1/4	Chord	3/4	3	1	1/4			1/4	1	2128									48			
136	136	407	407	1.0	1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	2129												
136	136	405	405	1.0	0	0	Chord	3/4	4	1	1/4			1/4	1	2130									49			
136	136	406	406	1.0	1/4	1/4	Chord	3/4	4	1	1/4			1/4	1	2131												
136	136	407	407	1.0	1/2	1/2	Chord	3/4	4	1	1/4			1/4	1	2132												
137	137	408	408	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	2133												
137	137	408	408	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	2134												
137	137	409	409	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	2135												
137	137	819/2	819/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	2136		articStaccatoBelow										
137	137	410	410	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	2137		articStaccatoBelow										
137	137	821/2	821/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	2138		articStaccatoBelow										
137	137	408	408	1.5	0	0	Chord	3/4	3	1	3/8			1/4	3/2	2139												
137	137	819/2	819/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	2140		articStaccatoBelow										
137	137	410	410	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	2141		articStaccatoBelow										
137	137	821/2	821/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	2142		articStaccatoBelow										
137	137	408	408	3.0	0	0	Chord	3/4	4	1	3/4			1/2	3/2	2143												
138	138	411	411	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	2144												
138	138	412	412	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	2145									50			
138	138	413	413	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	2146												
138	138	411	411	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	2147												
138	138	412	412	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	2148												
138	138	825/2	825/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	2149		articStaccatoBelow										
138	138	413	413	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	2150		articStaccatoBelow										
138	138	827/2	827/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	2151		articStaccatoBelow										
138	138	411	411	2.0	0	0	Chord	3/4	3	1	1/2			1/2	1	2152												
138	138	413	413	1.0	1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	2153									51			
138	138	412	412	1.0	1/4	1/4	Chord	3/4	4	1	1/4			1/4	1	2154									52			
138	138	413	413	1.0	1/2	1/2	Chord	3/4	4	1	1/4			1/4	1	2155												
139	139	414	414	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	2156									53			
139	139	416	416	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	2157									53			
139	139	414	414	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	2158									54			
139	139	416	416	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	2159									54			
139	139	414	414	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	2160									51			
139	139	415	415	1.0	1/4	1/4	Chord	3/4	3	1	1/4			1/4	1	2161									51			
139	139	416	416	1.0	1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	2162												
139	139	414	414	2.0	0	0	Chord	3/4	4	1	1/2			1/2	1	2163									55			
139	139	416	416	1.0	1/2	1/2	Chord	3/4	4	1	1/4			1/4	1	2164												
140	140	417	417	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	2165									53			
140	140	418	418	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	2166									53			
140	140	419	419	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	2167												
140	140	417	417	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	2168									54			
140	140	418	418	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	2169									54			
140	140	419	419	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	2170												
140	140	417	417	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	2171									56			
140	140	418	418	2.0	1/4	1/4	Chord	3/4	3	1	1/2			1/2	1	2172												
140	140	417	417	1.0	0	0	Chord	3/4	4	1	1/4			1/4	1	2173									57			
140	140	418	418	2.0	1/4	1/4	Chord	3/4	4	1	1/2			1/2	1	2174									57			
141	141	420	420	0.0	0	0	Dynamic	3/4	1	1	0						pp											
141	141	420	420	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	2175												
141	141	422	422	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	2176									58			
141	141	420	420	0.0	0	0	Dynamic	3/4	2	1	0						pp											
141	141	420	420	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	2177									59			
141	141	421	421	0.0	1/4	1/4	Dynamic	3/4	3	1	0						pp											
141	141	421	421	1.0	1/4	1/4	Chord	3/4	3	1	1/4			1/4	1	2178												
141	141	422	422	1.0	1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	2179												
141	141	420	420	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	2180												
141	141	421	421	0.0	1/4	1/4	StaffText	3/4	4	1	0								pizz.									
141	141	421	421	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	2181												
141	141	422	422	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	2182												
142	142	423	423	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	2183									58			
142	142	423	423	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	2184									59			
142	142	423	423	0.75	0	0	Chord	3/4	3	1	3/16			1/8	3/2	2185									60			
142	142	1695/4	1695/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16			1/16	1	2186									60			
142	142	424	424	1.0	1/4	1/4	Chord	3/4	3	1	1/4			1/4	1	2187												
142	142	425	425	1.0	1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	2188												
142	142	423	423	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	2189												
142	142	424	424	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	2190												
142	142	425	425	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	2191												
143	143	426	426	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	2192												
143	143	426	426	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	2193												
143	143	426	426	0.0	0	0	Spanner	3/4	3	1	0																	7
143	143	426	426	2.0	0	0	Chord	3/4	3	1	1/2			1/2	1	2194									61			7
143	143	428	428	1.0	1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	2195									61			7
143	143	426	426	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	2196												
143	143	427	427	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	2197												
143	143	428	428	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	2198												
144	144	429	429	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	2199									62			
144	144	431	431	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	2200												
144	144	429	429	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	2201									63			
144	144	431	431	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	2202												
144	144	429	429	0.0	0	0	Spanner	3/4	3	1	0														61			
144	144	429	429	0.0	0	0	Spanner	3/4	3	1	0														61	4		
144	144	429	429	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	2203									61	4		
144	144	430	430	1.0	1/4	1/4	Chord	3/4	3	1	1/4			1/4	1	2204									61	4		
144	144	431	431	1.0	1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	2205									61	4		
144	144	429	429	1.0	0	0	Chord	3/4	4	1	1/4			1/4	1	2206												
145	145	432	432	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	2207									64			
145	145	432	432	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	2208									65			
145	145	432	432	0.0	0	0	Spanner	3/4	3	1	0														61			
145	145	432	432	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	2209									61			
145	145	433	433	1.0	1/4	1/4	Chord	3/4	3	1	1/4			1/4	1	2210												
145	145	434	434	1.0	1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	2211												
145	145	433	433	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	2212												
145	145	434	434	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	2213												
146	146	435	435	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	2214									64			
146	146	435	435	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	2215									65			
146	146	435	435	0.75	0	0	Chord	3/4	3	1	3/16			1/8	3/2	2216									66			
146	146	1743/4	1743/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16			1/16	1	2217									66			
146	146	436	436	1.0	1/4	1/4	Chord	3/4	3	1	1/4			1/4	1	2218												
146	146	437	437	1.0	1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	2219												
146	146	435	435	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	2220												
146	146	436	436	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	2221												
146	146	437	437	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	2222												
147	147	438	438	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	2223												
147	147	438	438	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	2224												
147	147	438	438	0.0	0	0	Spanner	3/4	3	1	0																	8
147	147	438	438	2.0	0	0	Chord	3/4	3	1	1/2			1/2	1	2225									67			8
147	147	440	440	1.0	1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	2226									67			8
147	147	438	438	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	2227												
147	147	439	439	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	2228												
147	147	440	440	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	2229												
148	148	441	441	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	2230									68			
148	148	443	443	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	2231												
148	148	441	441	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	2232									69			
148	148	443	443	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	2233												
148	148	441	441	0.0	0	0	Spanner	3/4	3	1	0														67			
148	148	441	441	0.0	0	0	Spanner	3/4	3	1	0														67	5		
148	148	441	441	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	2234									67	5		
148	148	442	442	1.0	1/4	1/4	Chord	3/4	3	1	1/4			1/4	1	2235									67	5		
148	148	443	443	1.0	1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	2236										5		
148	148	441	441	1.0	0	0	Chord	3/4	4	1	1/4			1/4	1	2237												
149	149	444	444	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	2238									70			
149	149	444	444	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	2239									71			
149	149	444	444	0.0	0	0	Spanner	3/4	3	1	0																	
149	149	444	444	3.0	0	0	Chord	3/4	3	1	3/4			1/2	3/2	2240									72			
149	149	444	444	1.0	0	0	Chord	3/4	4	1	1/4			1/4	1	2241												
150	150	447	447	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	2242												
150	150	447	447	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	2243												
150	150	447	447	3.0	0	0	Chord	3/4	3	1	3/4			1/2	3/2	2244												
151	151	450	450	0.0	0	0	Dynamic	3/4	1	1	0						pp											
151	151	450	450	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	2245												
151	151	1801/4	1801/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	2246												
151	151	901/2	901/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	2247												
151	151	1803/4	1803/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	2248												
151	151	451	451	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	2249												
151	151	903/2	903/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	2250												
151	151	452	452	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	2251												
151	151	905/2	905/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	2252												
151	151	450	450	0.0	0	0	Dynamic	3/4	2	1	0						pp											
151	151	450	450	3.0	0	0	Chord	3/4	2	1	3/4		r16	1/2	3/2	2253												
151	151	450	450	0.0	0	0	Dynamic	3/4	3	1	0						pp											
151	151	450	450	3.0	0	0	Chord	3/4	3	1	3/4			1/2	3/2	2254									73			
151	151	450	450	0.0	0	0	Dynamic	3/4	4	1	0						pp											
151	151	450	450	0.0	0	0	StaffText	3/4	4	1	0								arco									
151	151	450	450	0.25	0	0	Chord	3/4	4	1	1/16			1/16	1	2255												
151	151	1801/4	1801/4	0.25	1/16	1/16	Chord	3/4	4	1	1/16			1/16	1	2256												
151	151	901/2	901/2	0.25	1/8	1/8	Chord	3/4	4	1	1/16			1/16	1	2257												
151	151	1803/4	1803/4	0.25	3/16	3/16	Chord	3/4	4	1	1/16			1/16	1	2258												
151	151	451	451	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	2259												
152	152	453	453	0.0	0	0	Chord	3/4	1	1	0	grace16		1/16	1	2260												
152	152	453	453	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	2261												
152	152	907/2	907/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	2262												
152	152	454	454	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	2263												
152	152	909/2	909/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	2264												
152	152	455	455	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	2265												
152	152	911/2	911/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	2266												
152	152	453	453	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	2267		articStaccatoBelow										
152	152	907/2	907/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	2268		articStaccatoBelow										
152	152	454	454	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	2269		articStaccatoBelow										
152	152	909/2	909/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	2270		articStaccatoBelow										
152	152	455	455	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	2271		articStaccatoBelow										
152	152	911/2	911/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	2272		articStaccatoBelow										
152	152	453	453	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	2273												
152	152	455	455	1.0	1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	2274												
152	152	453	453	1.0	0	0	Chord	3/4	4	1	1/4		r16	1/4	1	2275												
152	152	454	454	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	2276												
153	153	456	456	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	2277												
153	153	913/2	913/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	2278												
153	153	457	457	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16		1/16	1	2279												
153	153	457	457	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	2280												
153	153	915/2	915/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	2281												
153	153	458	458	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	2282												
153	153	917/2	917/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	2283												
153	153	456	456	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	2284		articStaccatoBelow										
153	153	913/2	913/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	2285		articStaccatoBelow										
153	153	457	457	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	2286		articStaccatoBelow										
153	153	915/2	915/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	2287		articStaccatoBelow										
153	153	458	458	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	2288		articStaccatoBelow										
153	153	917/2	917/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	2289		articStaccatoBelow										
153	153	456	456	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	2290												
153	153	457	457	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	2291		articStaccatoBelow										
153	153	915/2	915/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	2292		articStaccatoBelow										
153	153	458	458	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	2293		articStaccatoBelow										
153	153	917/2	917/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	2294		articStaccatoBelow										
153	153	456	456	1.0	0	0	Chord	3/4	4	1	1/4		r16	1/4	1	2295												
153	153	457	457	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	2296												
154	154	459	459	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	2297		articAccentBelow							74			
154	154	460	460	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	2298												
154	154	921/2	921/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	2299												
154	154	461	461	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	2300												
154	154	923/2	923/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	2301												
154	154	459	459	1.0	0	0	Chord	3/4	2	1	1/4		r16	1/4	1	2302		articAccentBelow										
154	154	460	460	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	2303												
154	154	921/2	921/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	2304												
154	154	461	461	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	2305												
154	154	923/2	923/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	2306												
154	154	459	459	1.0	0	0	Chord	3/4	3	1	1/4		r16	1/4	1	2307		articAccentBelow										
154	154	460	460	1.0	1/4	1/4	Chord	3/4	3	1	1/4			1/4	1	2308												
154	154	459	459	1.5	0	0	Chord	3/4	4	1	3/8			1/4	3/2	2309		articAccentBelow										
154	154	921/2	921/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	2310												
154	154	461	461	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	2311												
154	154	923/2	923/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	2312												
155	155	462	462	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	2313		articAccentBelow							75			
155	155	463	463	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	2314												
155	155	927/2	927/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	2315												
155	155	464	464	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	2316												
155	155	929/2	929/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	2317												
155	155	462	462	1.0	0	0	Chord	3/4	2	1	1/4		r16	1/4	1	2318		articAccentBelow										
155	155	463	463	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	2319												
155	155	927/2	927/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	2320												
155	155	464	464	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	2321												
155	155	929/2	929/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	2322												
155	155	462	462	1.0	0	0	Chord	3/4	3	1	1/4		r16	1/4	1	2323		articAccentBelow										
155	155	463	463	1.0	1/4	1/4	Chord	3/4	3	1	1/4			1/4	1	2324												
155	155	462	462	1.5	0	0	Chord	3/4	4	1	3/8			1/4	3/2	2325		articAccentBelow										
155	155	927/2	927/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	2326												
155	155	464	464	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	2327												
155	155	929/2	929/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	2328												
156	156	465	465	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	2329		articAccentBelow							76			
156	156	466	466	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	2330												
156	156	933/2	933/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	2331												
156	156	467	467	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	2332												
156	156	935/2	935/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	2333												
156	156	465	465	1.5	0	0	Chord	3/4	2	1	3/8			1/4	3/2	2334		articAccentBelow										
156	156	465	465	1.0	0	0	Chord	3/4	3	1	1/4		r16	1/4	1	2335		articAccentBelow										
156	156	466	466	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	2336												
156	156	933/2	933/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	2337												
156	156	467	467	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	2338												
156	156	935/2	935/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	2339												
156	156	465	465	1.5	0	0	Chord	3/4	4	1	3/8			1/4	3/2	2340		articAccentBelow										
157	157	468	468	0.0	0	0	StaffText	3/4	1	1	0								cresc.									
157	157	468	468	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	2341												
157	157	937/2	937/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	2342												
157	157	469	469	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	2343												
157	157	939/2	939/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	2344												
157	157	470	470	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	2345												
157	157	941/2	941/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	2346												
157	157	937/2	937/2	0.0	1/8	1/8	StaffText	3/4	2	1	0								cresc.									
157	157	937/2	937/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	2347												
157	157	469	469	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	2348												
157	157	939/2	939/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	2349												
157	157	470	470	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	2350												
157	157	941/2	941/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	2351												
157	157	468	468	0.0	0	0	StaffText	3/4	3	1	0								cresc.									
157	157	468	468	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	2352												
157	157	937/2	937/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8			1/8	1	2353												
157	157	469	469	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	2354												
157	157	939/2	939/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	2355												
157	157	470	470	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	2356												
157	157	941/2	941/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	2357												
158	158	471	471	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	2358												
158	158	943/2	943/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	2359												
158	158	472	472	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	2360												
158	158	945/2	945/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	2361												
158	158	473	473	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	2362												
158	158	947/2	947/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	2363												
158	158	471	471	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	2364												
158	158	943/2	943/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	2365												
158	158	472	472	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	2366												
158	158	945/2	945/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	2367												
158	158	473	473	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	2368												
158	158	947/2	947/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	2369												
158	158	471	471	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	2370												
158	158	943/2	943/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8			1/8	1	2371												
158	158	472	472	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	2372												
158	158	945/2	945/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	2373												
158	158	473	473	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	2374												
158	158	947/2	947/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	2375												
158	158	943/2	943/2	0.0	1/8	1/8	StaffText	3/4	4	1	0								cresc.									
158	158	943/2	943/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8			1/8	1	2376												
158	158	472	472	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	2377												
