mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
120	119	473/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		2	50	D3	3	1324
120	119	473/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		3	57	A3	3	1321
120	119	473/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65	F4	4	1318
120	119	473/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	1315
120	119	237	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		4	40	E2	2	1325
120	119	237	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1		8	56	G#3	3	1322
120	119	237	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		5	59	B3	3	1319
120	119	237	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		4	64	E4	4	1316
121	120	238	0.5		0	0	2/4	4	1	1/8		1/8	1		3	57	A3	3	1333
121	120	238	0.5		0	0	2/4	3	1	1/8		1/8	1		0	60	C4	4	1331
121	120	238	0.5		0	0	2/4	3	1	1/8		1/8	1		4	64	E4	4	1331
121	120	238	0.5		0	0	2/4	3	1	1/8		1/8	1		3	69	A4	4	1331
121	120	238	2.0		0	0	2/4	2	1	1/2		1/2	1		3	69	A4	4	1330
121	120	238	1.0		0	0	2/4	1	1	1/4		1/4	1		4	76	E5	5	1326
121	120	239	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		2	50	D3	3	1334
121	120	239	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		2	62	D4	4	1332
121	120	239	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		3	69	A4	4	1332
121	120	239	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		-1	77	F5	5	1327
121	120	959/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		4	76	E5	5	1328
121	120	1919/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		2	74	D5	5	1329
122	121	240	0.5		0	0	2/4	3	1	1/8		1/8	1		1	55	G3	3	1340
122	121	240	0.5		0	0	2/4	4	1	1/8		1/8	1		1	55	G3	3	1342
122	121	240	0.5		0	0	2/4	3	1	1/8		1/8	1		-1	65	F4	4	1340
122	121	240	1.0		0	0	2/4	2	1	1/4		1/4	1		5	71	B4	4	1338
122	121	240	0.5		0	0	2/4	1	1	1/8		1/8	1		0	72	C5	5	1335
122	121	481/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	1336
122	121	241	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		0	48	C3	3	1343
122	121	241	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		1	55	G3	3	1341
122	121	241	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		4	64	E4	4	1341
122	121	241	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		0	72	C5	5	1339
122	121	241	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		4	76	E5	5	1337
123	122	242	0.5		0	0	2/4	4	1	1/8		1/8	1		-1	53	F3	3	1352
123	122	242	0.5		0	0	2/4	3	1	1/8		1/8	1		3	57	A3	3	1350
123	122	242	1.0		0	0	2/4	2	1	1/4		1/4	1		-1	65	F4	4	1348
123	122	242	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	1344
123	122	243	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		2	50	D3	3	1353
123	122	243	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		3	57	A3	3	1351
123	122	243	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		-1	65	F4	4	1351
123	122	243	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		5	71	B4	4	1349
123	122	243	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		2	74	D5	5	1345
123	122	975/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		0	72	C5	5	1346
123	122	1951/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	1347
124	123	244	0.5		0	0	2/4	4	1	1/8		1/8	1		4	40	E2	2	1363
124	123	244	0.5		0	0	2/4	3	1	1/8		1/8	1		0	60	C4	4	1360
124	123	244	0.5		0	0	2/4	3	1	1/8		1/8	1		4	64	E4	4	1360
124	123	244	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	1357
124	123	244	0.5		0	0	2/4	1	1	1/8		1/8	1		4	76	E5	5	1354
124	123	489/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		4	52	E3	3	1364
124	123	489/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		5	59	B3	3	1361
124	123	489/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		2	62	D4	4	1361
124	123	489/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	1355
124	123	489/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1358
124	123	245	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		3	45	A2	2	1365
124	123	245	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		3	57	A3	3	1356
124	123	245	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1		0	60	C4	4	1362
124	123	245	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	69	A4	4	1359
125	124	246	0.5		0	0	2/4	4	1	1/8		1/8	1		4	40	E2	2	1374
125	124	246	2.0		0	0	2/4	3	1	1/2		1/2	1	1	4	52	E3	3	1373
125	124	246	0.5		0	0	2/4	2	1	1/8		1/8	1		1	55	G3	3	1371
125	124	246	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	1371
125	124	246	0.75		0	0	2/4	1	1	3/16		1/8	3/2		5	71	B4	4	1366
125	124	987/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		3	69	A4	4	1367
125	124	1975/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		1	67	G4	4	1368
125	124	247	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		3	45	A2	2	1375
125	124	247	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		0	60	C4	4	1372
125	124	247	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	1372
125	124	247	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		6	66	F#4	4	1369
125	124	495/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		6	66	F#4	4	1370
126	125	248	0.5		0	0	2/4	4	1	1/8		1/8	1		1	43	G2	2	1383
126	125	248	2.0		0	0	2/4	3	1	1/2		1/2	1	0	4	52	E3	3	1382
126	125	248	0.5		0	0	2/4	2	1	1/8		1/8	1		5	59	B3	3	1380
126	125	248	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	1380
126	125	248	0.75		0	0	2/4	1	1	3/16		1/8	3/2		5	71	B4	4	1376
126	125	995/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		3	69	A4	4	1377
126	125	1991/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		1	67	G4	4	1378
126	125	249	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		0	48	C3	3	1384
126	125	249	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	57	A3	3	1381
126	125	249	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	1381
126	125	249	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		6	66	F#4	4	1379
127	126	250	0.5		0	0	2/4	4	1	1/8		1/8	1		5	47	B2	2	1397
127	126	250	1.0		0	0	2/4	3	1	1/4		1/4	1	0	4	52	E3	3	1392
127	126	250	0.5		0	0	2/4	2	1	1/8		1/8	1		1	55	G3	3	1390
127	126	250	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	1390
127	126	250	0.75		0	0	2/4	1	1	3/16		1/8	3/2		4	64	E4	4	1385
127	126	1003/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		6	66	F#4	4	1386
127	126	2007/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		1	67	G4	4	1387
127	126	251	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		3	45	A2	2	1398
127	126	251	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1	-1	4	52	E3	3	1393
127	126	251	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		0	60	C4	4	1391
127	126	251	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	1391
127	126	251	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	69	A4	4	1388
127	126	1005/4	0.25		5/16	5/16	2/4	3	1	1/16		1/16	1		1	55	G3	3	1394
127	126	503/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		6	54	F#3	3	1395
127	126	503/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	1389
127	126	1007/4	0.25		7/16	7/16	2/4	3	1	1/16		1/16	1		4	52	E3	3	1396
128	127	252	0.5		0	0	2/4	4	1	1/8		1/8	1		5	47	B2	2	1410
128	127	252	0.25		0	0	2/4	3	1	1/16		1/16	1		9	51	D#3	3	1405
128	127	252	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	1403
128	127	252	0.5		0	0	2/4	1	1	1/8		1/8	1		6	66	F#4	4	1399
128	127	1009/4	0.25		1/16	1/16	2/4	3	1	1/16		1/16	1		4	52	E3	3	1406
128	127	505/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		7	49	C#3	3	1407
128	127	505/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		6	66	F#4	4	1400
128	127	1011/4	0.25		3/16	3/16	2/4	3	1	1/16		1/16	1		9	51	D#3	3	1408
128	127	253	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		4	40	E2	2	1411
128	127	253	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		4	52	E3	3	1409
128	127	253	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		1	55	G3	3	1404
128	127	253	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		1	67	G4	4	1401
128	127	507/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	1402
129	128	254	0.5		0	0	2/4	4	1	1/8		1/8	1		4	52	E3	3	1422
129	128	254	2.0		0	0	2/4	3	1	1/2		1/2	1	1	4	64	E4	4	1421
129	128	254	0.5		0	0	2/4	2	1	1/8		1/8	1		1	67	G4	4	1417
129	128	254	0.75		0	0	2/4	1	1	3/16		1/8	3/2		5	83	B5	5	1412
129	128	509/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		5	71	B4	4	1418
129	128	1019/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		3	81	A5	5	1413
129	128	2039/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		1	79	G5	5	1414
129	128	255	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		3	57	A3	3	1423
129	128	255	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		0	72	C5	5	1419
129	128	255	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		6	78	F#5	5	1415
129	128	511/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		9	75	D#5	5	1420
129	128	511/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		6	78	F#5	5	1416
130	129	256	0.5		0	0	2/4	4	1	1/8		1/8	1		1	55	G3	3	1436
130	129	256	1.0		0	0	2/4	3	1	1/4		1/4	1	0	4	64	E4	4	1431
130	129	256	0.5		0	0	2/4	2	1	1/8		1/8	1		4	76	E5	5	1428
130	129	256	0.75		0	0	2/4	1	1	3/16		1/8	3/2		5	83	B5	5	1424
130	129	513/2	1.0		1/8	1/8	2/4	2	1	1/4		1/4	1		5	71	B4	4	1429
130	129	1027/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		3	81	A5	5	1425
130	129	2055/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		1	79	G5	5	1426
130	129	257	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		0	60	C4	4	1437
130	129	257	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1	-1	4	64	E4	4	1432
130	129	257	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		6	78	F#5	5	1427
130	129	1029/4	0.25		5/16	5/16	2/4	3	1	1/16		1/16	1		6	66	F#4	4	1433
130	129	515/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		4	64	E4	4	1434
130	129	515/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		10	70	A#4	4	1430
130	129	1031/4	0.25		7/16	7/16	2/4	3	1	1/16		1/16	1		6	66	F#4	4	1435
131	130	258	0.5		0	0	2/4	4	1	1/8		1/8	1		5	47	B2	2	1445
131	130	258	1.0		0	0	2/4	3	1	1/4		1/4	1		1	67	G4	4	1444
131	130	258	0.5		0	0	2/4	2	1	1/8		1/8	1		4	76	E5	5	1442
131	130	258	1.0		0	0	2/4	1	1	1/4		1/4	1		5	83	B5	5	1438
131	130	517/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		5	71	B4	4	1443
131	130	259	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		0	84	C6	6	1439
131	130	1039/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		5	83	B5	5	1440
131	130	2079/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		3	81	A5	5	1441
132	131	260	1.0		0	0	2/4	4	1	1/4		1/4	1		5	59	B3	3	1455
132	131	260	1.0		0	0	2/4	2	1	1/4		1/4	1		5	71	B4	4	1449
132	131	260	0.5		0	0	2/4	3	1	1/8		1/8	1		4	76	E5	5	1453
132	131	260	0.5		0	0	2/4	1	1	1/8		1/8	1		1	79	G5	5	1446
132	131	521/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	1447
132	131	261	0.75		1/4	1/4	2/4	2	1	3/16		1/8	3/2		0	72	C5	5	1450
132	131	261	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		9	75	D#5	5	1454
132	131	261	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		6	78	F#5	5	1448
132	131	1047/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		5	71	B4	4	1451
132	131	2095/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		3	69	A4	4	1452
133	132	262	1.0		0	0	2/4	4	1	1/4		1/4	1		5	47	B2	2	1466
133	132	262	1.0		0	0	2/4	3	1	1/4		1/4	1		5	59	B3	3	1462
133	132	262	0.5		0	0	2/4	2	1	1/8		1/8	1		1	67	G4	4	1459
133	132	262	0.5		0	0	2/4	1	1	1/8		1/8	1		4	76	E5	5	1456
133	132	525/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	1460
133	132	525/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		6	78	F#5	5	1457
133	132	263	0.75		1/4	1/4	2/4	3	1	3/16		1/8	3/2		0	60	C4	4	1463
133	132	263	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		6	66	F#4	4	1461
133	132	263	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		9	75	D#5	5	1458
133	132	1055/4	0.125		7/16	7/16	2/4	3	1	1/32		1/32	1		5	59	B3	3	1464
133	132	2111/8	0.125		15/32	15/32	2/4	3	1	1/32		1/32	1		3	57	A3	3	1465
134	133	264	1.0		0	0	2/4	4	1	1/4		1/4	1		5	47	B2	2	1473
134	133	264	0.5		0	0	2/4	3	1	1/8		1/8	1		1	55	G3	3	1470
134	133	264	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	1467
134	133	529/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		3	57	A3	3	1471
134	133	529/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		6	66	F#4	4	1468
134	133	265	0.75		1/4	1/4	2/4	4	1	3/16		1/8	3/2		0	48	C3	3	1474
134	133	265	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1		6	54	F#3	3	1472
134	133	265	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		9	63	D#4	4	1469
134	133	1063/4	0.125		7/16	7/16	2/4	4	1	1/32		1/32	1		5	47	B2	2	1475
134	133	2127/8	0.125		15/32	15/32	2/4	4	1	1/32		1/32	1		3	45	A2	2	1476
135	134	266	0.5		0	0	2/4	4	1	1/8		1/8	1		8	44	G#2	2	1488
135	134	266	0.5		0	0	2/4	3	1	1/8		1/8	1		5	59	B3	3	1484
135	134	266	0.5		0	0	2/4	2	1	1/8		1/8	1		2	62	D4	4	1481
135	134	266	1.0		0	0	2/4	1	1	1/4		1/4	1		4	76	E5	5	1477
135	134	533/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		3	45	A2	2	1489
135	134	533/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		7	61	C#4	4	1485
135	134	533/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		1	67	G4	4	1482
135	134	533/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	1482
135	134	267	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		2	38	D2	2	1490
135	134	267	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		2	62	D4	4	1486
135	134	267	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65	F4	4	1483
135	134	267	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	69	A4	4	1483
135	134	267	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		-1	77	F5	5	1478
135	134	535/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		-1	65	F4	4	1487
135	134	1071/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		4	76	E5	5	1479
135	134	2143/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		2	74	D5	5	1480
136	135	268	1.0		0	0	2/4	4	1	1/4		1/4	1		1	43	G2	2	1503
136	135	268	0.5		0	0	2/4	2	1	1/8		1/8	1		-1	65	F4	4	1494
136	135	268	0.75		0	0	2/4	3	1	3/16		1/8	3/2		3	69	A4	4	1498
136	135	268	0.5		0	0	2/4	1	1	1/8		1/8	1		0	72	C5	5	1491
136	135	537/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		5	71	B4	4	1495
136	135	537/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	1492
136	135	1075/4	0.125		3/16	3/16	2/4	3	1	1/32		1/32	1		1	67	G4	4	1499
136	135	2151/8	0.125		7/32	7/32	2/4	3	1	1/32		1/32	1		-1	65	F4	4	1500
136	135	269	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		0	48	C3	3	1504
136	135	269	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		4	64	E4	4	1501
136	135	269	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		0	72	C5	5	1496
136	135	269	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		4	76	E5	5	1493
136	135	539/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	1	4	64	E4	4	1497
136	135	539/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		1	67	G4	4	1502
137	136	270	1.0		0	0	2/4	4	1	1/4		1/4	1		-1	53	F3	3	1518
137	136	270	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	4	64	E4	4	1509
137	136	270	0.75		0	0	2/4	3	1	3/16		1/8	3/2		1	67	G4	4	1513
137	136	270	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	1505
137	136	541/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		1	67	G4	4	1510
137	136	1083/4	0.125		3/16	3/16	2/4	3	1	1/32		1/32	1		-1	65	F4	4	1514
137	136	2167/8	0.125		7/32	7/32	2/4	3	1	1/32		1/32	1		4	64	E4	4	1515
137	136	271	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		5	59	B3	3	1519
137	136	271	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		2	62	D4	4	1516
137	136	271	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65	F4	4	1511
137	136	271	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		2	74	D5	5	1506
137	136	543/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	1512
137	136	543/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		-1	65	F4	4	1517
137	136	1087/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		0	72	C5	5	1507
137	136	2175/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	1508
138	137	272	0.5		0	0	2/4	2	1	1/8		1/8	1		0	60	C4	4	1523
138	137	272	1.0		0	0	2/4	3	1	1/4		1/4	1		4	64	E4	4	1526
138	137	272	1.0		0	0	2/4	4	1	1/4		1/4	1		4	64	E4	4	1528
138	137	272	0.5		0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	1520
138	137	545/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	1524
138	137	545/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	1521
138	137	273	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	1525
138	137	273	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		4	64	E4	4	1522
138	137	547/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		2	50	D3	3	1529
138	137	547/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		8	56	G#3	3	1527
139	138	274	0.5		0	0	2/4	4	1	1/8		1/8	1		7	49	C#3	3	1538
139	138	274	0.5		0	0	2/4	3	1	1/8		1/8	1		3	57	A3	3	1536
139	138	274	0.5		0	0	2/4	2	1	1/8		1/8	1		1	67	G4	4	1534
139	138	274	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	1534
139	138	274	1.0		0	0	2/4	1	1	1/4		1/4	1		4	76	E5	5	1530
139	138	275	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		2	50	D3	3	1539
139	138	275	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65	F4	4	1535
139	138	275	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		-1	65	F4	4	1537
139	138	275	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		2	74	D5	5	1535
139	138	275	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		2	74	D5	5	1537
139	138	275	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		-1	77	F5	5	1531
139	138	1103/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		4	76	E5	5	1532
139	138	2207/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		2	74	D5	5	1533
140	139	276	0.5		0	0	2/4	4	1	1/8		1/8	1		1	43	G2	2	1547
140	139	276	0.5		0	0	2/4	2	1	1/8		1/8	1		-1	65	F4	4	1543
140	139	276	0.5		0	0	2/4	3	1	1/8		1/8	1		-1	65	F4	4	1545
140	139	276	0.5		0	0	2/4	3	1	1/8		1/8	1		5	71	B4	4	1545
140	139	276	0.5		0	0	2/4	1	1	1/8		1/8	1		0	72	C5	5	1540
140	139	276	0.5		0	0	2/4	2	1	1/8		1/8	1		2	74	D5	5	1543
140	139	553/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	1541
140	139	277	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		8	44	G#2	2	1548
140	139	277	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		5	59	B3	3	1546
140	139	277	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		2	62	D4	4	1546
140	139	277	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	1544
140	139	277	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		5	71	B4	4	1546
140	139	277	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		2	74	D5	5	1544
140	139	277	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		4	76	E5	5	1542
141	140	278	0.5		0	0	2/4	4	1	1/8		1/8	1		3	45	A2	2	1557
141	140	278	0.5		0	0	2/4	3	1	1/8		1/8	1		0	60	C4	4	1555
141	140	278	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	1553
141	140	278	0.5		0	0	2/4	3	1	1/8		1/8	1		4	64	E4	4	1555
141	140	278	0.5		0	0	2/4	3	1	1/8		1/8	1		3	69	A4	4	1555
141	140	278	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	1549
141	140	278	0.5		0	0	2/4	2	1	1/8		1/8	1		0	72	C5	5	1553
141	140	279	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		2	50	D3	3	1558
141	140	279	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		5	59	B3	3	1556
141	140	279	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65	F4	4	1554
141	140	279	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	69	A4	4	1554
141	140	279	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		2	74	D5	5	1550
141	140	1119/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		0	72	C5	5	1551
141	140	2239/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	1552
142	141	280	0.5		0	0	2/4	4	1	1/8		1/8	1		4	40	E2	2	1565
142	141	280	0.5		0	0	2/4	3	1	1/8		1/8	1		0	60	C4	4	1563
142	141	280	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	1561
142	141	280	0.5		0	0	2/4	1	1	1/8		1/8	1		4	76	E5	5	1559
142	141	561/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		4	52	E3	3	1566
142	141	561/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		5	59	B3	3	1564
142	141	561/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	1560
142	141	561/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1562
143	142	282	2.0		0	0	2/4	4	1	1/2		1/2	1	1	3	45	A2	2	1576
143	142	282	1.0		0	0	2/4	3	1	1/4		1/4	1		7	61	C#4	4	1572
143	142	282	1.0		0	0	2/4	2	2	1/4		1/4	1		4	64	E4	4	1568
143	142	282	2.0		0	0	2/4	2	1	1/2		1/2	1	1	3	69	A4	4	1567
143	142	283	1.0		1/4	1/4	2/4	4	2	1/4		1/4	1		1	43	G2	2	1577
143	142	283	0.75		1/4	1/4	2/4	3	1	3/16		1/8	3/2		4	64	E4	4	1573
143	142	283	0.75		1/4	1/4	2/4	2	2	3/16		1/8	3/2		1	67	G4	4	1569
143	142	1135/4	0.125		7/16	7/16	2/4	3	1	1/32		1/32	1		2	62	D4	4	1574
143	142	1135/4	0.125		7/16	7/16	2/4	2	2	1/32		1/32	1		-1	65	F4	4	1570
143	142	2271/8	0.125		15/32	15/32	2/4	3	1	1/32		1/32	1		7	61	C#4	4	1575
143	142	2271/8	0.125		15/32	15/32	2/4	2	2	1/32		1/32	1		4	64	E4	4	1571
144	143	284	1.0		0	0	2/4	4	2	1/4		1/4	1		-1	41	F2	2	1584
144	143	284	2.0		0	0	2/4	4	1	1/2		1/2	1	-1	3	45	A2	2	1583
144	143	284	1.0		0	0	2/4	3	1	1/4		1/4	1		5	59	B3	3	1581
